AATS1pe,AATS2p,ATSC2se,AATSC2c,AATSC0v,AATSC0i,BCUTdv-1h,BCUTv-1l,Xpc-4dv,SssCH2,SsOH,ETA_shape_y,IC0,IC1,PEOE_VSA1,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA6,SlogP_VSA2,VSA_EState3,MaxAbsPartialCharge,FpDensityMorgan3,TPSA,NHOHCount,fr_Al_OH,fr_Al_OH_noTert,sp_h
6.690433333333334,1.6039023629476816,0.2124164444444444,0.0051593854331404,45.85267212157731,1.648720064491759,6.021931695871288,14.70271053492066,0.2355549171058998,0.0,0.0,0.2419354838709677,1.70558726169826,3.1068905956085184,5.733667477162185,0.0,12.393687143226153,4.794537184071822,0.0,10.891158250298714,0.0,0.3655506403996573,2.7777777777777777,55.98,2.0,0.0,0.0,13.1
6.271111111111111,1.4536949675325306,-0.2959194082840229,-0.0019408493620471,51.51934916489272,1.4855559434748982,5.0226570665702885,15.58923770139086,0.8849450096766629,3.817277021919879,0.0,0.2413793103448275,1.2957378005380122,2.961236604722876,0.0,6.06636706846161,18.43552797237412,0.0,13.592428388589765,23.47631664038745,0.0,0.2993071487901655,3.083333333333333,16.130000000000003,0.0,0.0,0.0,10.7
6.264896551724137,1.5802918738438447,-0.1220738829752068,-0.0008864207434802,51.15293565198165,1.2929440896220648,6.023129077987096,14.701789462593297,5.464825527669614,5.512947411459992,20.540037422521088,0.3380281690140844,1.2823527363135774,2.967787158342588,10.213054789681411,19.42057892945052,12.338727669087405,19.802129157825057,6.606881964512918,34.490393034672515,20.540037422521088,0.3927746595045805,2.72,74.6,2.0,2.0,2.0,12.4
6.096625,1.0970240109640474,-0.0512248757396453,-0.0017491429290219,47.393195322237474,1.16674687429562,6.014645052553628,14.702721421423911,0.0,1.6840277777777777,0.0,0.0,1.2389012566026305,2.1887870678023824,4.794537184071822,6.923737199690624,6.4208216229260096,4.794537184071822,0.0,6.286160523129555,0.0,0.3034030972577946,2.4,17.07,0.0,0.0,0.0,7.0
7.568,0.4446129048489999,0.125316,0.0423350216612915,18.54383558763416,8.542987755556074e-05,4.0,14.710226951490483,0.0,0.0,0.0,0.0,0.9182958340544896,0.9182958340544896,5.476191835881363,0.0,0.0,5.476191835881363,0.0,5.476191835881363,0.0,0.4115095219374226,1.0,31.5,2.0,0.0,0.0,42.4
6.0265,1.5883797810227918,-0.0072729066666658,-0.0005479836423806,56.03171178931763,1.3606538246806383,4.04803503328401,20.273157093326606,0.1924500897298752,0.0,0.0,0.1428571428571428,0.9967916319816366,2.0419460322060456,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0622490857819948,1.8571428571428568,0.0,0.0,0.0,0.0,0.0
6.036847826086955,1.6082884537951432,-0.0227359999999987,-0.0003369414879039,55.81671407584033,1.35543289796256,4.174629813342206,20.26647192171417,0.5243773949903288,5.37537037037037,0.0,0.2,0.9940302114769564,2.3685225277282065,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0619744025679589,1.8,0.0,0.0,0.0,0.0,2.9
6.83809375,1.7150959608695653,0.6759077499999996,0.008791386065505,45.62821958144001,1.3529528869040612,6.022032572849872,14.701218113472097,0.3062844596137827,0.0,17.13959183673469,0.3333333333333333,1.505240814944148,2.75,10.213054789681411,0.0,0.0,15.007591973753234,0.0,16.182360077633263,17.13959183673469,0.507966178790397,2.1,57.53,2.0,0.0,0.0,13.8
6.745183333333333,1.0521089623378097,0.913628118343194,0.0003041684282533,40.72128670593149,1.113161133676082,7.004110186272206,14.651598265187747,0.3160471559532289,0.0,0.0,0.3506493506493506,1.6691803368667308,2.0349409139562287,0.0,0.0,18.77078544819892,4.923311048817671,0.0,10.965151877965631,9.50462962962963,0.2642822299839815,1.8333333333333333,43.14,0.0,0.0,0.0,4.1
6.310119047619047,1.1352369524498422,-0.4141996033057844,-0.0014681858794114,44.75332666876268,1.086651344512991,5.005114095439486,14.707202811627315,0.0,4.393826530612245,16.606173469387755,0.0,1.2406705316766884,1.8676338909712125,10.213054789681411,12.84164324585202,13.213763929025836,10.213054789681411,13.213763929025836,23.42681871870725,16.606173469387755,0.3963765692958212,1.25,40.46,2.0,2.0,2.0,17.8
6.474357142857143,1.869936000230905,0.0214299642857141,0.0004596080768098,54.2476851132654,1.4729561858886313,4.176969297896181,15.59610016418149,0.4741895178741649,0.0,0.0,0.2430555555555555,1.5916727785823277,2.521640636343318,5.733667477162185,23.733674027155736,0.0,0.0,5.733667477162185,0.0,0.6180555555555558,0.3975229646084394,2.25,26.02,2.0,0.0,0.0,9.2
6.228710526315789,2.1607073446666667,-0.0067782407407404,-0.0007198949246511,59.2078462454249,1.2593893986221376,4.23774058142949,20.23524086592369,0.9634710907416484,0.0,0.0,0.2368421052631579,1.2326602568158205,1.8753156176197312,0.0,52.328146308719006,4.472719515832414,0.0,0.0,0.0,2.552662037037037,0.0616284071061861,2.363636363636364,0.0,0.0,0.0,0.0,4.1
6.611129032258065,1.9119128043846727,0.747753439999999,0.0028822255451587,50.68834512661801,1.3954390283000888,6.022003294489023,14.70144080492086,1.1841013583835525,-0.0642410714285715,8.886722691134068,0.3159478435305918,1.7283333718146277,3.3301249653149703,10.423315998847038,47.46734805431147,5.687386274683562,9.901064578912528,5.316788604006331,11.075832682792557,12.941774656364606,0.4809852135804913,2.3157894736842106,49.33,2.0,0.0,0.0,8.2
6.451499999999999,1.7527996688,0.0057941333333326,0.0013281177192777,51.47728356642295,1.363937760676648,6.012561508348883,14.705884795186112,0.6544765892472402,0.0,0.0,0.2307692307692307,1.272905595320056,1.70558726169826,14.210588861400147,48.53093654769288,12.13273413692322,14.210588861400147,0.0,0.0,0.0,0.4572400264504492,0.9629629629629628,27.69,0.0,0.0,0.0,5.1
6.6349375,1.8078028712374168,0.03808171875,0.0032705503511391,51.82641662738517,1.545558096405964,4.179011292781076,15.59514486607193,0.5714117400963871,0.0,0.0,0.3322784810126582,1.6774212838293647,2.6556390622295662,11.46733495432437,11.600939890232516,5.687386274683562,0.0,11.46733495432437,0.0,0.5455555555555558,0.3986658356316869,2.333333333333333,52.04,4.0,0.0,0.0,12.7
6.356875,1.8847240209677416,0.000590559556787,0.0013703567372411,52.6932351853548,1.3655012220955995,5.01227328026037,14.708163859888886,0.4587552716101385,0.0,9.130243764172336,0.28125,1.2363864108712896,2.074087044559035,5.106527394840706,30.33183534230805,0.0,5.106527394840706,0.0,5.106527394840706,11.36431783824641,0.507943524733119,2.363636363636364,20.23,1.0,0.0,0.0,12.3
6.762233333333332,1.0901379760237828,-0.0375785624999996,-0.0006028747242274,45.01781601353147,1.1799629293056084,6.028089490696902,14.701234067591008,0.0680413817439771,-0.0928240740740742,8.099141156462585,0.1428571428571428,1.4772170014624826,3.077819531114783,9.843390348640757,6.578935683598497,6.076020106833881,14.637927532712576,13.213763929025836,24.28959661181839,8.099141156462585,0.4601014173818816,2.875,46.53,1.0,1.0,1.0,13.4
6.100875,1.092243214568923,0.044886419753086,-0.0002282486428222,48.81074048106025,1.4633859229009865,5.08856489080741,15.579306338280608,0.0,0.625,0.0,0.0,1.3516441151533922,1.8799649487271108,0.0,6.923737199690624,6.4208216229260096,0.0,0.0,0.0,7.625,0.1983584061194375,2.25,23.79,0.0,0.0,0.0,5.5
6.892650000000001,1.04274207133725,1.4919941157024792,0.0062015442318718,49.35547754888256,1.0491081800873547,6.028068568445091,14.701470888125671,0.0668153104781061,0.3495370370370372,0.0,0.1735537190082644,1.789929075309999,2.4040097573248604,4.736862953800049,0.0,11.600939890232516,9.53140013787187,6.606881964512918,12.0353690745091,0.0,0.4539839500795262,2.5,26.3,0.0,0.0,0.0,6.8
8.731928571428572,1.96933825,-0.8751166875,-0.0151480701173053,17.04458850643255,6.624767959898433,7.00959139834956,13.30235121686329,1.673842666183721,0.0,0.0,0.0,1.561278124459133,1.811278124459133,0.0,23.20187978046503,0.0,13.17124514302446,0.0,9.968834452973244,-4.22608024691358,0.3829756476639305,1.0,0.0,0.0,0.0,0.0,0.0
6.0335833333333335,1.1783641820754545,0.1334944044321326,0.0004062999179239,48.24718265021757,1.1827596597138936,6.021875751554587,14.7027198082654,0.2874574785652648,0.7222222222222221,0.0,0.3,1.167436723286701,1.8784775129881184,4.794537184071822,13.847474399381248,6.4208216229260096,4.794537184071822,0.0,5.783244946364939,0.0,0.3000199627172533,2.0,17.07,0.0,0.0,0.0,4.1
6.282107142857143,1.734966447428571,-0.1398411428571427,-0.0032181213229105,52.02640636350908,1.3700282395869987,6.014663264151769,14.702720943036883,0.1503948211770304,0.0,0.0,0.1304347826086956,1.2958363892911635,1.870253816431622,0.0,30.33183534230805,5.563451491696996,4.794537184071822,0.0,6.286160523129555,0.0,0.2978964116504968,2.125,17.07,0.0,0.0,0.0,6.7
7.708025,1.6361172441666667,0.764478,-0.0008632474603918,28.52495149195453,2.8075508119363697,7.006287184349103,13.304121175255744,0.4934397773257534,0.0,0.0,0.4244288224956063,2.10845859334435,2.9056390622295662,0.0,0.0,6.06636706846161,14.23703714531016,0.0,9.846622097635342,20.287091836734696,0.3111512752475339,2.230769230769231,86.28,0.0,0.0,0.0,5.1
6.615222222222221,1.1227722822641428,-0.25271856,-0.0029836111430487,44.75041387676411,1.360522847172249,5.088585812186138,14.70816481458779,0.0,0.2326388888888888,7.84375,0.0,1.6854752972273346,2.5219280948873624,5.106527394840706,0.0,0.0,5.106527394840706,6.606881964512918,11.713409359353625,15.5,0.3953069555770814,2.4,44.02,1.0,1.0,1.0,17.6
6.534375,0.9568674222754572,-0.0013125714285687,-0.0004724141648833,44.97358565745479,1.1194859055181214,6.028179466518401,14.701188065335892,0.0589255650988789,1.528291761148904,0.0,0.125,1.3787834934861751,2.1173442079779345,9.473725907600098,0.0,13.530619164203545,14.26826309167192,19.82064589353876,25.7899511814906,0.0,0.463422548278865,2.555555555555556,35.53,0.0,0.0,0.0,10.6
6.20364,1.1587807377181958,0.8558610414201189,0.0007667684323602,47.39319532223745,1.1667468742956202,6.028088829978369,14.701469716592712,0.5326146627991087,0.5387037037037037,0.0,0.3214285714285714,1.2389012566026305,1.931208948910323,4.736862953800049,27.694948798762496,0.0,9.53140013787187,6.606881964512918,12.576187252464766,0.0,0.4652133415325127,2.1,26.3,0.0,0.0,0.0,5.9
6.121176470588235,1.127035102283613,-0.13657624691358,-0.0008383004419483,45.31251636078958,1.0981922834346531,5.004036476800093,14.708165485504356,0.2886751345948128,1.2615740740740742,8.236666666666666,0.1764705882352941,1.134969974603941,1.9447167900528528,5.106527394840706,13.847474399381248,6.606881964512918,5.106527394840706,6.606881964512918,11.713409359353625,8.236666666666666,0.3963660786745106,2.0,20.23,1.0,1.0,1.0,13.5
6.077680851063829,1.232450088173659,0.851622277777776,0.0002425906393858,49.553104012792325,1.2161582806087052,6.028120837330135,14.701467522858968,0.244929799062952,13.502737634875842,0.0,0.1153846153846153,1.1431558784658322,2.0469371097526867,4.736862953800049,71.29006748962323,5.573104530069267,9.53140013787187,6.606881964512918,12.576187252464766,0.0,0.4623543746530575,1.7777777777777777,26.3,0.0,0.0,0.0,5.1
6.169226666666667,1.1787211105660282,-1.1641867700831063,-0.0028462225175897,48.24718265021759,1.1827596597138943,6.007310769506662,14.705850280889855,0.0,22.33927550453184,8.555235633133872,0.0,1.167436723286701,2.0300418384428496,19.31711625624085,76.86317201969248,6.606881964512918,19.31711625624085,46.24817375159042,51.354701146431125,8.555235633133872,0.3939803248745097,1.4642857142857142,47.92,1.0,1.0,1.0,8.4
5.869112903225807,1.1808410741314332,-0.0715185625000004,-0.0003585806141363,48.36721773108299,1.1745320229089635,2.1930946163953013,20.387287012585965,0.0,11.46023226883346,0.0,0.0,0.8960382325345574,1.1216407621868585,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0653823832227926,1.1,0.0,0.0,0.0,0.0,0.0
7.09748,1.6559028540909089,0.5946619911111093,0.001320041012995,41.24073073717741,1.4901163993375548,7.004114032309751,14.65157823748634,0.2923526120554863,0.0,8.715850340136054,0.3181818181818181,1.781937063546704,2.840223928941852,5.106527394840706,0.0,12.13273413692322,10.029838443658376,0.0,10.029838443658376,18.7519992441421,0.5079581647909615,2.2,63.370000000000005,1.0,0.0,0.0,14.7
6.37659375,1.2436840676364669,0.2065542187500001,0.0010673565738135,47.19934795849166,1.3129551648440887,6.021973361670934,14.702713633259096,0.4439933355410872,2.7685185185185186,0.0,0.2783505154639175,1.4913146570363986,2.216917186688699,4.899909730850478,0.0,20.013250011515773,4.794537184071822,13.592428388589765,24.39951784879175,0.0,0.3457489149497736,2.571428571428572,20.31,0.0,0.0,0.0,8.5
6.096625,1.0716292111401429,0.1322009704142006,0.00076427034112,47.393195322237474,1.16674687429562,6.021874983697656,14.702720111277582,0.1443375672974064,0.6666666666666666,0.0,0.2142857142857142,1.2389012566026305,1.854285871987246,4.794537184071822,6.923737199690624,6.4208216229260096,4.794537184071822,0.0,5.783244946364939,0.0,0.3000423849594125,2.0,17.07,0.0,0.0,0.0,4.7
6.355903225806452,1.0520599031962807,-0.9146873593750005,-0.0041579631307519,45.37098070400049,1.1075780729250575,6.006113796288985,14.705888573875187,0.1054092553389459,4.330595395565634,9.229614512471656,0.0909090909090909,1.25866329959714,2.040293038892872,14.580253302440804,13.344558822616634,13.213763929025836,14.580253302440804,26.427527858051672,37.63802164064068,9.229614512471656,0.3883092452880516,2.4166666666666665,38.69,1.0,1.0,1.0,10.2
6.255263157894737,1.5390784986804515,0.1089383047091411,0.0017260733282366,52.96469549329002,1.334705650749057,5.012270420350807,14.708164159809456,0.6911448661597062,0.0,8.9375,0.3461538461538461,1.2363864108712896,2.720582776146013,5.106527394840706,6.06636706846161,0.0,5.106527394840706,0.0,5.106527394840706,8.9375,0.5079562241267914,2.2222222222222223,20.23,1.0,0.0,0.0,12.9
7.106891304347825,1.2564051913939518,-3.219476444444445,-0.0073055960938442,41.56795019510034,1.075132845006021,6.011681846376792,14.704358069986394,1.67645691894742,-1.3450162719408745,76.48660504325187,0.5172413793103449,1.5100576869144593,2.512789620530343,55.062808020125786,0.0,0.0,55.062808020125786,13.213763929025836,115.47776764840836,76.48660504325187,0.3935665150908041,1.826086956521739,189.53,8.0,8.0,8.0,19.0
6.189214285714286,0.8919599313116799,-0.2903331555555533,-0.0017980623047644,44.34383927671387,1.070739076144221,6.005000694956415,14.706821675716917,0.0,1.6875,0.0,0.0,1.158938532350277,1.4256051990169438,4.736862953800049,0.0,13.213763929025836,4.736862953800049,13.213763929025836,13.213763929025836,0.0,0.3820258357826421,1.6,9.23,0.0,0.0,0.0,5.5
9.1035,1.6532815000000003,0.0981248399999998,0.0083446421300726,17.88886585447685,6.447076914935996,7.009058590354968,13.30346226135212,0.0,0.0,0.0,0.0,1.521928094887362,1.521928094887362,0.0,0.0,0.0,8.78083009534964,0.0,4.840892812183238,0.0,0.4008127222818907,1.2,0.0,0.0,0.0,0.0,0.0
6.383895348837208,1.72244732095063,0.2303191406249998,-0.0010353620326045,52.631323916415695,1.4860242961543733,6.021984800173443,14.702710372667886,1.3232426579303391,3.381455677303741,0.0,0.3436844313890054,1.5169908184702647,3.3086949695628425,4.899909730850478,41.93277523254056,22.694292703047893,4.794537184071822,17.98942254267563,24.70837754394736,0.6602796674225249,0.3098548001904374,2.652173913043478,32.67,0.0,0.0,0.0,6.8
6.323999999999999,1.5753061925,-0.1168969917355362,-0.0024231660332395,51.690617675800944,1.6085861117311555,5.022414266219074,15.58950963690946,0.0,0.0,0.0,0.0,1.3485878960124222,1.971747257128181,0.0,6.06636706846161,12.393687143226153,0.0,0.0,4.9839785209472085,0.0,0.264736970888988,1.6666666666666667,12.89,0.0,0.0,0.0,5.9
6.190125,1.7188533297939603,-0.0169042343749999,-0.0012729854062144,52.76904933285648,1.5547555477526824,5.088573063966727,15.579305526717684,0.1950083285868333,0.5147222222222221,0.0,0.1136363636363636,1.271782221599798,2.4237949406953985,0.0,30.33183534230805,0.0,0.0,0.0,0.0,8.269688208616781,0.1979745904989837,2.4444444444444446,23.79,0.0,0.0,0.0,3.8
6.577430555555555,1.79931310983978,0.2822306461937715,-0.0021977158015602,49.72213733708727,1.5066337920549615,6.021996859008636,14.702528589828315,1.3529297988218667,0.0,9.989606481481482,0.3830682881197381,1.6725888313728632,3.3815804883091625,10.006437125691184,41.93277523254056,23.197208279812507,9.901064578912528,11.947581713527669,30.00096528037497,10.54018046107332,0.364126283077864,2.619047619047619,52.900000000000006,1.0,1.0,1.0,8.2
6.402892156862745,1.6218783760872857,-0.2787688483965015,-0.0003963917014739,52.57084567727064,1.826575825651628,7.00405730728046,13.304120702346324,1.974852759083613,4.955964760381247,10.881489317143629,0.2307692307692307,1.5681671733465294,3.353225274459425,10.006437125691184,23.733674027155736,30.096419240189483,14.291479626587348,19.634269217737724,35.42395128979385,11.548718608449065,0.3850687863737926,2.3076923076923075,40.540000000000006,1.0,1.0,0.0,10.8
6.539340909090909,0.9427872676613334,-1.369036431001887,-0.0061661317129137,43.54548921942222,1.0572751289254696,6.006168553513022,14.705859617041613,0.0,2.423198696145125,8.256965624212647,0.0,1.3249692858267144,1.840285573001752,14.580253302440804,0.0,6.606881964512918,14.580253302440804,33.03440982256459,38.140937217405295,8.256965624212647,0.3939803248745099,2.333333333333333,38.69,1.0,1.0,1.0,12.2
6.3399375,1.45098263090188,-0.3054129374999989,-0.0029751074725896,52.79630451439691,1.347902661977483,6.007450417149755,14.70646331742944,0.1466088018758157,0.0,0.0,0.1304347826086956,1.271782221599798,2.2516144718101816,4.736862953800049,18.19910120538483,0.0,4.736862953800049,7.109797541277533,7.109797541277533,0.0,0.4967685686134767,2.125,9.23,0.0,0.0,0.0,5.1
