MINtsC,AXp-3d,GATS2c,EState_VSA9,BCUTare-1l,RotRatio,MDEC-33,GATS2dv,ETA_dAlpha_B,VSA_EState3,AATS3are,AATS0v,EState_VSA4,AATS3d,Td5
2.673078122841831,0.1793074093917785,1.531534537389582,15.897075803220355,2.156490079992335,0.12,4.872059729488875,1.1276835944398194,0.0188405797101448,0.0,6.12725,231.8339263410635,40.42152082225493,3.477272727272727,395.0
3.526781534224092,0.1769756200926719,1.1574812457304715,8.687000412689095,1.6932423776213736,0.1578947368421052,4.190139360603429,0.9799891964261136,0.0,4.134151383796045,5.661512690355331,289.4323238941517,37.33660882655866,3.583756345177665,625.0
2.9776587418651044,0.1604245754072946,0.7673265744112374,18.9474518152002,2.1342526575511647,0.0930232558139534,0.0,0.4779462558717879,0.049299719887955,0.9820040204906146,6.768337398373983,279.4769110288449,66.73003775307771,4.378048780487805,546.0
2.658110985134795,0.1846564117742056,1.3758227477949072,11.160212849420308,2.156490441149405,0.05,2.0041451295984074,1.1923480083857445,0.0148148148148147,0.0,6.041420289855072,246.45367921862604,23.54510600557704,3.3768115942028984,384.0
2.5744370274707324,0.1922445364732841,1.016762876932694,21.1362099603906,1.849383910943492,0.06975,0.7822268836429864,0.77885625178225,0.0108258258258257,0.0,6.006538899972482,289.6733710219983,24.7547843131982,3.4336509356081457,549.0
2.5621812861718567,0.175313444665967,1.0121530787271376,21.68100166534721,2.155987284873327,0.0952380952380952,12.39301569477109,0.7187929452264316,0.0144144144144143,0.0,6.372586206896552,285.8833142347588,22.253805966787983,3.931034482758621,535.0
2.498658992256761,0.1633960326951868,0.7984097600860213,36.53101456024076,2.1564881979409902,0.125,0.0,0.6402483949057993,0.0309309309309307,0.0,6.626461956521739,282.4238732685556,29.399458385102868,4.168478260869565,522.0
3.512633743120756,0.1787506137489928,1.0238878708636157,6.823088968408461,1.684739289068613,0.2121212121212121,0.1249999999999999,1.0004184220000218,0.0,0.0,5.031106060606061,352.3382434011327,11.126902983393991,3.2803030303030303,762.0
2.84307153969132,0.1623056126599909,0.6765684943877767,4.736862953800049,2.144633711270195,0.0701754385964912,0.0,0.48725713578905,0.0442715700141443,0.0,6.653360759493671,283.62543405446235,54.59730361615449,4.316455696202532,545.0
2.452516302151771,0.1869538884924954,1.371829021596682,15.897075803220355,2.1741780266071933,0.1363636363636363,1.771030138492358,1.2540983606557377,0.0216666666666666,0.0,6.176773333333334,238.34683495294163,23.73116634716395,3.333333333333333,348.0
2.7412144904258,0.2219560364549652,1.387337848741773,12.846699791240518,1.695725212204234,0.0526315789473684,,0.8984927232319787,0.0,0.0,5.455473015873015,327.38871646676006,5.462803260414833,2.7301587301587302,650.0
2.621413424399813,0.2054513533503216,1.0435111913658934,12.846699791240518,1.6824049625978066,0.0,1.2034259748353635,0.8036400529618828,0.0,0.0,5.705897435897435,290.24515301708453,22.253805966787983,2.923076923076923,593.0
3.164800820415911,0.1649897974709089,0.7880441505656488,9.473725907600098,2.134252861789593,0.0825688073394495,0.0,0.6647028743253617,0.0219858156028369,2.5032212332900423,6.339218181818182,281.79436668070406,30.7265419067959,4.133333333333334,532.0
3.18990662005543,0.2148045467960664,1.1950773252262663,0.0,1.6962232391993488,0.0,0.1666666666666666,0.9592072821603432,0.0,0.0,5.562539682539684,285.61903031430575,11.126902983393991,2.6825396825396823,679.0
2.8547502379921164,0.1630193608624844,0.7120354616291524,9.473725907600098,2.1446337112701768,0.081967213114754,0.0,0.5023510342360233,0.0429453262786597,0.0,6.645401759530792,281.9949367297018,36.39820241076966,4.278592375366569,537.0
2.6250024689780265,0.1895750959936469,1.1699665345219636,29.307288184994327,1.6876757025596325,0.2,0.6325596999628649,0.781768380643546,0.0,0.0,6.129310344827586,282.7679244177886,22.253805966787983,2.7241379310344827,495.0
2.6570849287620697,0.180064015423838,1.1588215823555883,41.26787751404081,1.6823894310160468,0.1454545454545454,0.0,0.917484964557458,0.006701030927835,18.51134208180589,6.100655555555555,267.9231133073708,89.01522386715193,3.6,466.0
2.3919080837131133,0.1862806544133293,1.3686656533807189,22.679922460948863,1.6889034960449962,0.074074074074074,1.6509636244473136,1.1019466533028883,0.0,4.54389163330579,5.626928571428572,314.4957793751441,21.50035427476891,3.392857142857143,563.0
2.494800910644653,0.1815722287785875,0.9993738676954892,31.79415160644072,2.1548561500901324,0.1956521739130435,14.8317153661377,0.8632326223855357,0.0080321285140562,0.0,6.204621951219512,257.510545997568,22.253805966787983,3.506097560975609,480.0
2.611900244127704,0.2080280026003033,0.9629110497973212,12.846699791240518,1.6962219171960655,0.0,1.2034259748353635,0.9230542121246204,0.0,0.0,5.682318840579711,300.94101602930846,22.253805966787983,3.0,620.0
2.91706077365587,0.1658918257158123,0.6687114620517046,18.9474518152002,2.1446038691261013,0.0619469026548672,0.0,0.4912016031457955,0.0430476190476191,0.0,6.56354,284.12718522677653,48.53093654769288,4.253333333333333,580.0
2.607492601760177,0.2040674164109495,1.1032144951485738,15.688817563520548,1.7312668780377964,0.0513846153846153,1.0830833773518274,0.8429446748329237,0.0023976608187134,0.0,5.743489601101237,290.6894465465339,24.213769859128178,3.1129006194451927,594.7
2.654503104524488,0.2027252672241959,1.015661395637468,19.270049686860776,1.6958023071154495,0.0,4.446746361383599,0.8790711315538831,0.0,0.0,5.680769230769231,314.1707764936694,50.07106342527296,3.1153846153846154,715.0
2.658110985134795,0.1846564117742056,1.3758227477949072,11.160212849420308,2.156490441149405,0.05,2.0041451295984074,1.1923480083857445,0.0148148148148147,0.0,6.041420289855072,246.45367921862604,23.54510600557704,3.3768115942028984,491.0
3.058666587989461,0.1683687570283442,0.8025903782218906,14.210588861400147,2.1446337135996902,0.1,0.0,0.668892211706183,0.0256704980842912,0.0,6.446650684931507,280.22363563057394,30.7265419067959,3.9383561643835616,555.0
2.5919242663662647,0.1989018834989989,1.0671520577434646,17.583562745040567,1.7785136908671466,0.057,0.962740779868291,0.8108426802922002,0.0061861861861861,0.0,5.863479733076501,291.3463320420236,23.68293645045096,3.2640753990093567,589.0
2.658110985134795,0.1983293799484182,1.1666725965252096,27.42695309368132,,0.0757575757575757,0.0,1.1530023056761676,,8.632222222222222,5.837425196850394,225.65934378368505,66.3526768799321,2.87007874015748,424.3
2.6437424519708275,0.1743266286218725,1.357482488089061,12.846699791240518,2.151270969503062,0.1650485436893204,33.01374129056596,0.736171733671332,0.0186335403726707,2.346186534234179,6.387903682719546,264.8650273402131,44.52691801032051,3.7677053824362607,354.0
2.870077121671711,0.1614490821187741,0.7642865028221129,9.473725907600098,2.144633713247395,0.0862068965517241,0.0,0.5008486727298005,0.0450300508552937,0.0,6.748945454545455,280.5144515462443,59.497213347004966,4.2,564.0
2.632229150919627,0.2058712068707192,1.026962847260957,6.423349895620259,1.6956212436547178,0.0,1.0,0.6689088191330345,0.0,0.0,5.571041666666666,278.40227889797103,11.126902983393991,2.5,437.0
3.270164644046919,0.2052332397623147,1.230160680861005,0.0,1.7097961836239297,0.0952380952380952,1.1052094495921163,1.1451291406212474,0.0,1.4333341206853114,5.476947368421054,294.53973862676304,11.984273114623004,2.776315789473684,654.0
2.180011919070465,0.1859948241015644,1.2743413743803742,15.897075803220355,2.1860566462253144,0.1304347826086956,2.779864943328458,1.2267297342284855,0.0206349206349206,0.0,6.088891566265061,232.3111477358987,23.54510600557704,3.27710843373494,339.0
2.666336814677747,0.1703310513185117,1.0125450057584695,31.79415160644072,2.156489602752973,0.1162790697674418,28.2386323142327,0.8873599284457715,0.0231111111111112,0.0,6.30486896551724,258.43388633420415,44.7554814995491,3.806896551724138,393.0
2.50092320427403,0.1650749045672679,0.8238619138123542,31.79415160644072,2.1564882034864867,0.1276595744680851,0.0,0.6632860874204729,0.0292682926829267,0.0,6.591594095940959,280.8526624359173,19.599638923401912,4.095940959409594,520.3
2.651895080442378,0.1800640154238379,1.077925425271574,40.62845348054741,1.6823895073569473,0.1454545454545454,0.0,0.7832890937035759,0.006701030927835,18.02631686505808,6.114011627906978,274.11499223224496,89.01522386715193,3.6627906976744176,466.0
2.620464350699744,0.1929147958968939,1.1885760529510156,25.192141086555875,1.6876098034540812,0.1666666666666666,0.6886598874616373,0.7811901047470469,0.0,0.0,6.0768,283.82448932855874,22.253805966787983,2.7466666666666666,497.0
2.6448363247364246,0.1973154306055033,0.9326509708057472,19.270049686860776,2.123394332398123,0.0227272727272727,4.325962691239935,0.8856760688396865,0.0,0.0,5.807200000000001,286.47675157465045,44.507611933575966,3.368,654.0
3.3100502751017657,0.1649645235797094,0.8420236866416347,18.9474518152002,2.130997443612261,0.0962962962962963,0.0,0.7035240658378636,0.0206896551724137,6.699057005007987,6.326285024154589,280.00093170977783,52.27143876465509,4.096618357487923,531.0
2.9380458520871366,0.1594762332536499,0.752049138341433,0.0,2.1446337135053666,0.0652173913043478,39.67626919649397,0.5110184597710915,0.0372721928277484,0.0,6.609223880597015,282.7092259984699,21.93255359862417,4.186567164179104,577.0
3.0568324046475275,0.1683687570283443,0.8025846627564209,14.210588861400147,2.1446337136248013,0.1,0.0,0.668892211706183,0.0256704980842912,0.0,6.446650684931507,280.22363563057394,30.7265419067959,3.9383561643835616,544.0
2.5074451980763586,0.1623766657050528,1.1773587768387903,22.320425698840616,2.156489666943444,0.08,8.333425874336802,0.7477529164276149,0.0404232804232805,0.0,6.540809523809522,254.3590632178816,36.39820241076966,3.976190476190476,494.0
2.6227625852385392,0.1766920896938505,1.3713162765897942,36.048579571705545,2.153152331201296,0.1789473684210526,28.00778922249988,0.728816061426926,0.0149501661129567,0.2831045624605486,6.477347962382445,269.42983752176923,44.52691801032051,3.749216300940439,347.0
2.657143171518118,0.1927835586930335,1.178079237121219,29.307288184994327,1.6876757017526538,0.1212121212121212,2.329520837453245,0.7876068116528933,0.0,0.0,5.968217054263565,295.488035419813,44.507611933575966,2.8449612403100777,591.0
3.058666587989461,0.1683687570283442,0.8025903782218906,14.210588861400147,2.1446337135996902,0.1,0.0,0.668892211706183,0.0256704980842912,0.0,6.446650684931507,280.22363563057394,30.7265419067959,3.9383561643835616,555.0
2.621413424399813,0.2054513533503216,1.0435111913658934,12.846699791240518,1.6824049625978066,0.0,1.2034259748353635,0.8036400529618828,0.0,0.0,5.705897435897435,290.24515301708453,22.253805966787983,2.923076923076923,529.0
2.4296106399145723,0.1958353787686639,1.188980520525997,15.897075803220355,2.174178477174669,0.2,2.9685698315072586,1.1249484362825233,0.0175438596491228,0.0,6.207164179104478,232.28310841606293,17.248535499851716,2.970149253731343,471.0
2.621413424399813,0.2054513533503216,1.0435111913658934,12.846699791240518,1.6824049625978066,0.0,1.2034259748353635,0.8036400529618828,0.0,0.0,5.705897435897435,290.24515301708453,22.253805966787983,2.923076923076923,547.0
3.1268852362603514,0.1577369045347068,0.753530002890907,4.736862953800049,2.144633712767192,0.0769230769230769,0.0,0.6798849542468703,0.0171171171171171,0.0,6.1836038647343,279.41789246224545,87.68814034545889,4.236714975845411,563.0
2.61524058489364,0.2077783461999519,1.1343376321578251,12.846699791240518,1.6840200640986855,0.04,1.2034259748353635,0.8534912516388004,0.0,0.0,5.67273417721519,293.5769467353905,22.253805966787983,3.037974683544304,639.0
2.458604456421744,0.1869538884924954,1.4276157679115216,15.897075803220355,2.174178061354461,0.1363636363636363,1.771030138492358,1.293797103590956,0.0216666666666666,0.0,6.078545454545454,227.1434246544545,17.98165451388004,3.090909090909091,601.0
2.7104364662202256,0.1773720348429193,1.3448790134018531,22.320425698840616,2.1564881430038243,0.073170731707317,9.10678232265053,1.1818157699246523,0.0148148148148147,0.0,6.087014084507042,253.6326770448827,69.34401797794206,3.676056338028169,462.0
3.0244949191297072,0.1631705614122512,0.816458707175108,9.473725907600098,2.1446337127536608,0.0983606557377049,0.0,0.5812791618209586,0.0313306631063641,0.0,6.487423913043479,277.6160208669129,20.926722445094946,4.065217391304348,555.0
2.494800910644653,0.1815722287785875,0.9993738676954892,31.79415160644072,2.1548561500901324,0.1956521739130435,14.8317153661377,0.8632326223855357,0.0080321285140562,0.0,6.204621951219512,257.510545997568,22.253805966787983,3.506097560975609,470.0
3.0692633622091146,0.1711889402832185,0.8431263554266764,18.9474518152002,2.1446337135995512,0.1278195488721804,0.0,0.7081820123905149,0.0235632183908045,0.0,6.371605,277.5641537711311,30.7265419067959,3.8775,470.0
2.4127968744646773,0.2040991034256992,1.2951044680098367,27.057288652640665,2.17415042438082,0.2727272727272727,1.5326188647871062,1.214055448098001,0.0238095238095238,0.0,6.429062499999999,248.78997098325803,0.0,3.15625,384.0
2.578143789783473,0.1737310869509908,1.007616643850132,21.68100166534721,2.1557258028578774,0.0952380952380952,13.034630356530982,0.7131306813253043,0.0144144144144143,0.0,6.372586206896552,285.8833142347588,0.0,3.965517241379312,524.0
2.716932560103736,0.177888373950171,1.2237643623847416,31.79415160644072,1.9883143649174444,0.1384615384615384,13.149963344198998,1.1234395692329655,0.0064327485380117,3.6895617476098224,6.086054298642533,258.24374811147175,68.12564951585854,3.656108597285068,403.0
2.6568917236527403,0.1824292113032995,1.207102373436839,11.160212849420308,2.1564903736294023,0.1,5.910028853455588,1.016574409874658,0.019753086419753,2.950214532374525,6.1502647058823525,249.32902311918693,16.814289258077554,3.4705882352941178,337.0
2.607912632132709,0.2024567956204567,1.2689489631392412,16.96184688967897,1.6856728053189125,0.0714285714285714,0.8520078574723551,0.7964507873212422,0.0,0.0,5.897647058823529,287.2313721020622,22.253805966787983,2.823529411764706,546.0
2.724215170528149,0.1766633220238005,1.3226046848780408,22.320425698840616,2.15648966694344,0.0909090909090909,8.333425874336802,1.1696061140505585,0.0136752136752137,0.0,6.031880952380952,241.6668665873409,47.09021201115407,3.583333333333333,458.0
3.477723420586361,0.1816154760905748,1.331286394684796,4.736862953800049,1.685196589351922,0.0909090909090909,5.972554238319448,1.019129229536894,0.0,4.6240752945945935,5.6642909090909095,289.9403917512834,54.49973221610563,3.481818181818182,625.0
2.4669821551337603,0.1853848620308855,1.3609539707193157,15.897075803220355,2.1741732236611693,0.1363636363636363,2.249576847278282,1.249810844892812,0.0216666666666665,0.0,6.176773333333333,238.34683495294163,29.294617838860944,3.36,372.0
2.598976244575307,0.2096132954131288,1.037228431105948,12.846699791240518,1.682404912074872,0.0,0.98056091781096,0.8140610638143463,0.0,0.0,5.705897435897435,290.24515301708453,22.253805966787983,2.8974358974358974,612.0
3.068729050373046,0.1712921482411521,0.8018863162513857,18.9474518152002,2.1446337136500664,0.1186440677966101,0.0,0.7174025374399565,0.0233009708737863,0.0,6.355141304347826,271.1759430907037,41.85344489018989,3.7880434782608696,547.5
2.621413424399813,0.2054513533503216,1.0435111913658934,12.846699791240518,1.6824049625978066,0.0,1.2034259748353635,0.8036400529618828,0.0,0.0,5.705897435897435,290.24515301708453,22.253805966787983,2.923076923076923,524.0
3.342665973796926,0.2237267930909701,1.120655123029727,0.0,1.6836924225106031,0.1,0.4999999999999999,0.5873551326371874,0.0,0.0,5.458838095238095,248.7213048535747,11.126902983393991,2.2857142857142856,589.0
3.2718231027635403,0.2051670298614612,1.2915275409938682,0.0,1.682134114834436,0.0,0.9474242560135684,0.7775815665399429,0.0,0.0,5.634552845528455,284.8859111078687,22.253805966787983,2.7642276422764227,520.0
2.630133416171458,0.1961234153099495,0.5667049891621379,19.270049686860776,1.9495859308008825,0.0,2.086560652201547,0.8614926739926735,0.0,10.059533903246024,5.862047222222222,307.99872145249225,33.380708950181976,3.388888888888889,496.7
2.639665279925974,0.1913792468656854,1.6308291409634852,25.693399582481035,2.173315946774595,0.2857142857142857,1.5326188647871062,1.4355310344827588,0.0074074074074073,0.0,5.914470588235294,239.967209544022,17.795594172293132,3.117647058823529,651.1
3.264520030234316,0.2057774371247238,1.33845931284376,0.0,1.6830485380082236,0.0,0.5000000000000001,0.9251999360204736,0.0,0.0,5.623666666666667,287.551799131276,16.690354475090988,2.933333333333333,695.0
3.087983701390918,0.1730615581193973,0.7769352783374435,4.736862953800049,2.1453878714112737,0.0689655172413793,20.598671682438138,0.6956109651337935,0.0202614379084967,0.0,6.276329411764706,279.3244769943732,20.926722445094946,3.752941176470588,532.0
1.5999700806248425,0.2473632431366073,0.4655036134689744,0.0,1.6960890928159589,0.0,,0.3462888167913659,0.0,0.0,6.262609523809524,388.3079615733575,0.0,2.7142857142857144,624.0
2.6254447605998834,0.1763156508435674,1.000271870707525,11.160212849420308,2.156490378028473,0.0714285714285714,5.461303359518161,0.9427347401217956,0.0279999999999999,0.0,6.3611818181818185,257.46951626554,27.463710822211937,3.636363636363636,412.0
2.788336202085353,0.1580403466313752,0.6878457659716798,0.0,2.144633711270192,0.0655737704918032,0.0,0.4455905812605889,0.0512887723896899,0.0,6.777111111111111,282.55844447362887,0.0,4.409356725146199,578.0
2.676671859041388,0.1929811109003261,1.0578510199985622,25.693399582481035,1.6828477650618674,0.0769230769230769,9.072315408141302,0.970716122304608,0.0,0.0,5.774367999999999,293.30660615505445,50.07106342527296,3.496,615.0
2.590511842313948,0.1763542150465145,0.8469651225391671,9.473725907600098,2.15124616007257,0.1142857142857142,23.218982088460898,0.6903322850737088,0.024731182795699,0.0,6.38032512315271,279.0108699687713,9.799819461700956,3.74384236453202,322.0
2.272498110355253,0.2040740616194669,0.9150510050496292,33.48063854826093,2.174167230809083,0.3333333333333333,1.5000000000000004,1.0396825396825395,0.0444444444444444,0.0,6.918749999999999,249.6693100529056,0.0,3.6666666666666665,344.0
2.748476457123956,0.2220861635647472,1.2125564856405358,6.423349895620259,1.690898642192509,0.0,0.4999999999999999,0.8702522276110987,0.0,0.0,5.490360563380282,322.99585221983733,11.126902983393991,2.5774647887323945,644.0
2.7044184101559656,0.1711220348429194,1.3710865847685636,22.320425698840616,2.151079665734281,0.0512820512820512,10.439439996373672,1.1253028510254677,0.0156862745098038,2.1593605114222,6.126537313432836,255.5135594702221,68.98956342347766,3.843283582089552,380.0
3.080530429731444,0.16846667030428,0.8458573361382005,18.9474518152002,2.1446337127536355,0.1147540983606557,0.0,0.6887646465056593,0.0226415094339622,0.0,6.36425613079019,277.18368202208467,41.85344489018989,3.942779291553133,525.0
2.950168814597068,0.1600643852378559,0.7482960183455982,0.0,2.144633713583384,0.0652173913043478,37.14679778981001,0.5132548644090394,0.0372721928277485,0.0,6.609223880597016,282.7092259984699,9.799819461700956,4.164179104477612,518.0
2.5074451980763586,0.1623766657050528,1.1773587768387903,22.320425698840616,2.156489666943444,0.08,8.333425874336802,0.7477529164276149,0.0404232804232805,0.0,6.540809523809522,254.3590632178816,36.39820241076966,3.976190476190476,494.0
2.6317864247789906,0.1988894167094791,1.270646603854047,16.96184688967897,1.685672861618047,0.0714285714285714,1.032989831192456,0.7888953017238868,0.0,0.0,5.897647058823529,287.2313721020622,22.253805966787983,2.843137254901961,604.0
2.5674401549789323,0.1858753895391009,0.9781670753604064,31.79415160644072,2.155765329625462,0.2022471910112359,19.40198135460208,0.9079866526828496,0.0145833333333333,0.0,6.118670886075949,254.5521751173269,33.380708950181976,3.430379746835443,480.0
3.071167261000236,0.1708124835518181,0.8224336254066074,18.9474518152002,2.144633713650069,0.1130434782608695,0.0,0.7140610747947704,0.0239999999999999,0.0,6.402608187134503,277.9124521042843,30.7265419067959,3.8596491228070176,551.0
3.071107701763056,0.1698410913710325,0.8240724029724028,18.9474518152002,2.1446337136500686,0.1130434782608695,0.0,0.7060153162055336,0.0239999999999999,0.0,6.402871345029239,277.9124521042843,30.7265419067959,3.891812865497076,568.9
2.848048332741496,0.1579318763865896,0.7120722884334604,5.733667477162185,2.145205304515141,0.0588235294117647,17.027675959896246,0.4584412398891081,0.0504140786749483,0.0,6.809351724137931,275.8749021609806,0.0,4.158620689655172,506.0
2.73181962415533,0.1765827220594889,1.3221135937087627,22.320425698840616,2.156489666943445,0.1111111111111111,8.333425874336802,1.1297999139855412,0.0133333333333333,0.0,5.995175141242938,238.343030349135,53.51103363408008,3.564971751412429,400.0
2.4952292295258065,0.1789087632150141,1.327142847205228,31.79415160644072,2.1741494975407454,0.1666666666666666,7.87406032035512,1.2253026196928631,0.0201550387596899,0.0,6.145311111111111,234.7943393464625,58.58923567772188,3.533333333333333,367.0
2.639888108419439,0.1862889594231275,1.119215093810919,40.62845348054741,1.682387954192177,0.1016949152542373,0.0,0.7670413540074804,0.0061904761904761,17.873677563196114,6.115574712643679,281.53868959955355,44.507611933575966,3.5402298850574714,485.0
3.1677097561660235,0.1678151553014916,0.8320458497866688,18.9474518152002,2.136288663184418,0.104,0.0,0.7138851860087934,0.0222222222222222,4.15953160759952,6.357372340425531,279.0360012591384,52.27143876465509,3.9361702127659575,519.0
2.6953732644804966,0.1792936240209216,1.2186656509740166,12.846699791240518,1.6855908027234774,0.1724137931034483,8.062712256644039,0.8376175727272607,0.0,22.810242836241883,5.79720975609756,275.2652494589366,45.016434505852025,3.5951219512195123,325.0
1.7725617283950617,0.2617301458855797,0.5437103030358069,6.423349895620259,1.682251819742761,0.0,,0.3032375672296126,0.0,0.0,5.868764285714286,323.3303635298377,0.0,2.2142857142857144,485.0
3.265600216855068,0.2066653290040718,1.2899982705164394,0.0,1.6821324777082525,0.0,0.8416882119417742,0.7810611592082892,0.0,0.0,5.634552845528455,284.8859111078687,22.253805966787983,2.756097560975609,623.7
2.6060623285734543,0.2044154366589403,1.109002215497767,14.362495936456533,1.7218175152497102,0.0470127659574468,1.1071518968485348,0.8384706425123809,0.0023414634146341,0.0,5.746242970713252,292.5590039914327,22.0414726033171,3.121431173805409,610.2
2.6282835865700225,0.1806348372478392,1.4284760234752492,15.897075803220355,2.1564902221382147,0.125,4.872059729488875,1.124801306958672,0.0272727272727272,0.0,6.295999999999999,242.7580243801796,23.10044978120711,3.6538461538461537,393.0
2.438564495434007,0.193890257036872,0.9602759889409936,33.48063854826093,2.1741495477410018,0.2857142857142857,7.130370527265477,1.086438489986742,0.0282051282051281,9.565484203439166,6.452951219512195,246.9932426832602,17.062158824050687,3.3902439024390243,443.0
3.058666587989461,0.1683687570283442,0.8025903782218906,14.210588861400147,2.1446337135996902,0.1,0.0,0.668892211706183,0.0256704980842912,0.0,6.446650684931507,280.22363563057394,30.7265419067959,3.9383561643835616,557.0
2.574987510395635,0.1922418302042637,1.0827470730445214,12.846699791240518,1.6839774920438015,0.1041666666666666,4.628265856052416,0.9082857638575746,0.0,1.1122959229945764,5.838506493506492,292.2360252739457,27.44053161247544,3.396103896103896,449.0
