,AATSC2c,AATSC0s,AATSC0are,BCUTv-1l,ETA_shape_y,ETA_dEpsilon_D,PEOE_VSA8,SlogP_VSA2,VSA_EState3,TopoPSA(NO),sp_h,sp_h_pre,split
185,0.0002198253873548,0.3219783569577808,0.0008,20.556754817422203,0.0,0.0,4.31414416810647,4.31414416810647,0.0,0.0,0.6,0.9620162981875016,train
186,-0.0050084402059979,1.137931034482759,0.1524613555291319,14.705859666118396,0.0,0.0507575757575756,6.606881964512918,38.140937217405295,8.341196314958491,38.69,10.6,11.682297050246971,train
187,-1.9390443505878028e-05,0.7554290208953184,0.0680947983995075,14.701394503396653,0.0491803278688524,0.0,6.4208216229260096,13.079102829229384,0.0,26.3,3.1,4.560933894601508,train
188,0.0019399644725085,1.5177777777777777,0.1191039999999999,14.70146897035203,0.1621621621621621,0.0,6.076020106833881,12.576187252464766,0.0,26.3,4.1,5.75754932121337,train
189,-0.0053026418290647,4.551450438428685,0.1848122448979591,14.65159743556834,0.2928286852589641,0.0,6.06636706846161,4.923311048817671,10.316481481481482,43.14,4.1,6.296841522912162,train
190,-0.0002526375358002,0.118515035579561,0.0386437499999999,20.46854037154941,0.0,0.0,5.330089647061427,5.330089647061427,1.0625,0.0,5.1,2.053393286846098,train
191,-0.0003580156521512,0.0844875346260387,0.0194459833795013,20.385483182657552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620162981875016,train
192,-0.0001309805554392,1.4992344353474414,0.1562223498994541,14.700321226662012,0.3825503355704699,0.0495396526469975,30.75347544500869,123.61961910314066,54.97889408054607,182.83,14.6,15.331926481745837,train
193,0.0082051168082888,3.047289504036909,0.1730532871972318,14.70144294084174,0.3284671532846716,0.1369230769230767,5.687386274683562,11.075832682792557,8.434890400604687,63.32000000000001,14.4,13.88765515144033,train
194,0.0005138052360073,2.5325617016774395,0.1498614958448753,14.699771165203837,0.2699999999999999,0.0438746438746437,24.67745533817481,57.13658181640059,31.80751324610677,138.2,10.2,12.567302228497729,train
195,-0.0002568042590405,0.0510641115382516,0.0338249999999999,20.37954179752547,0.1346153846153846,0.0,5.3770878682057255,5.3770878682057255,0.5081018518518519,0.0,2.0,2.053393286846098,train
196,-0.0037372532626561,1.2727272727272727,0.138181818181818,14.706306167996546,0.0,0.0657407407407407,6.606881964512918,24.927173288379457,8.240586734693878,29.46,13.2,11.771756750786833,train
197,0.0013457693006283,1.2507595486111112,0.1031249999999999,14.70146885475158,0.1764705882352941,0.0,6.923737199690624,12.576187252464766,0.0,26.3,5.1,5.422581370949862,train
198,-0.0001952763345289,0.0791131267321743,0.0199999999999999,20.36798732386828,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,1.0676672108888994,train
