,AATS2d,AATS1p,AATS3i,GATS1i,ETA_shape_p,AETA_beta,fMF,IC1,SIC4,PEOE_VSA10,VSA_EState6,MID_C,piPC4,Chi3v,SMR_VSA10,sp_d,sp_d_pre,split
175,1.8333333333333333,2.164147155,165.8838562189627,1.4446533330597011,0.4878048780487805,0.7,0.0,2.725480556997868,0.9298966940476158,0.0,0.0,5.487436867076458,1.0986122886681098,0.5345224838248488,23.20187978046503,16.6,16.81910011310932,train
176,2.933333333333333,1.215965344736842,172.84104893945445,1.415180710685348,0.3508771929824561,0.9666666666666668,0.0,2.690468570732828,0.7917596081562167,13.213763929025836,0.0,6.160267902895969,2.995732273553991,0.9668122281437214,0.0,17.8,17.338949528255874,train
177,2.0526315789473686,1.4373554293333333,166.13485930230306,1.8352295420501632,0.3636363636363636,0.53125,0.0,1.9657678078192216,0.7603671884788616,0.0,0.0,11.030869478961367,1.6094379124341005,0.6868091237460253,0.0,15.2,15.808866038725698,train
178,2.24,1.534902652307692,171.32926798679958,1.6691310460279674,0.0,0.6,0.3846153846153846,1.5465935642949382,0.7089742952321172,0.0,0.0,7.75,1.791759469228055,0.8273502691896256,0.0,16.8,17.015126660189537,train
179,1.6333333333333333,1.5323832325,169.32381724015502,1.7000000000000002,0.4,0.4,0.0,1.1595547523787308,0.5753186792590907,0.0,0.0,8.849873734152917,0.6931471805599453,0.7071067811865474,0.0,14.5,15.615352258457879,train
180,1.0,3.0088360775,,2.3062759709596725,0.8108108108108106,0.5625,0.0,1.3709505944546687,0.5904362833084089,0.0,0.0,1.8660254037844388,0.0,0.0,34.802819670697545,17.8,17.034766906525636,train
181,1.0,2.377072155,,2.2832118222806663,0.7407407407407407,0.5,0.0,1.521928094887362,0.6554587535412855,0.0,0.0,1.7071067811865477,0.0,0.0,23.20187978046503,18.2,16.458246033073397,train
182,1.6666666666666667,1.694553753076923,170.09048047165797,1.7204441552417322,0.4473684210526316,0.45,0.0,1.6266888497018317,0.7982309855842459,0.0,0.0,7.168655300614687,0.6931471805599453,0.7544452534619102,11.600939890232516,16.2,16.185033372254733,train
183,2.333333333333333,3.470260000000001,168.1594278169,1.5000000000000002,0.7407407407407407,0.75,0.0,0.9182958340544896,0.355245321275764,8.982936348315855,0.0,3.872934051172336,0.0,1.2857142857142858,46.40375956093006,19.0,19.378683240713414,train
184,1.5714285714285714,1.2212548013333333,180.78498028045948,1.8775656478831928,0.4,0.5,0.0,1.9219280948873625,0.5785580060704263,0.0,0.0,3.560660171779821,0.0,0.0999999999999999,0.0,17.0,16.161728113018455,train
185,2.239130434782609,1.5427251584,161.87622144464174,1.716599977139908,0.4999999999999999,0.675,0.0,1.931208948910323,0.6970860319745199,0.0,0.0,14.660627282089164,2.079441541679836,1.030330085889911,5.969305287951849,15.1,15.149190153941923,train
186,1.0,2.9629975,,1.0991501187174335,0.8292682926829268,0.6,0.0,1.3709505944546687,0.5904362833084089,0.0,0.0,2.0,0.0,0.0,34.802819670697545,15.3,15.352423936134457,train
187,2.9482758620689653,1.769678825939394,154.622311238383,1.16932719045038,0.3023255813953488,1.0333333333333334,0.1818181818181818,2.897103093964585,0.8542356552979852,0.0,7.871574074074074,25.70089030805641,4.295583278148261,2.494095609718196,5.969305287951849,16.4,17.262564145840106,train
188,2.583333333333333,1.59959832,173.55882779017728,1.6168232463381456,0.1219512195121951,0.875,0.3846153846153846,2.507380102423636,0.8752746979566217,0.0,0.0,7.899325777217491,2.302585092994046,0.9027842468579428,5.907179729351506,19.4,17.864734266336363,train
189,3.041322314049587,1.5957460040306124,161.21904399957705,1.8569405586258905,0.4060913705583758,0.8264705882352941,0.1683673469387755,2.85025979864638,0.7833131201375885,60.4184082914796,-12.243529473114796,119.8988445923076,5.572154032177765,15.82732658683314,64.94123948289098,18.83,20.31849159527585,train
190,1.6153846153846154,1.446625504,170.2804812170111,1.4291309605188818,0.4545454545454545,0.6875,0.0,2.646439344671016,0.8795880017344075,0.0,0.0,5.215990257669732,0.0,0.1290994448735805,0.0,15.3,15.686051534832817,train
191,2.53125,1.5135462809411764,169.35896518258843,1.602211179996138,0.1052631578947368,0.6071428571428571,0.2941176470588235,2.1739731346044096,0.884870333120835,0.0,0.0,9.893360282592663,2.302585092994046,1.2276254226758745,0.0,17.8,17.446180279663494,train
192,2.9743589743589745,1.6759946285833334,161.93816074067857,1.4137630309100615,0.1977401129943502,1.1923076923076923,0.25,3.5220552088742005,0.9386137518291132,6.606881964512918,3.260259826152683,17.936037320415053,4.088074949208505,1.35286914555785,5.969305287951849,16.2,17.03590253253272,train
193,1.9705882352941173,1.5019027221052632,169.51944978554175,1.787392881556645,0.3636363636363636,0.71875,0.0,2.070950594454669,0.8205687986494469,0.0,0.0,11.05770924953076,1.791759469228055,0.8032161629029313,5.969305287951849,15.8,15.71392535816105,train
194,2.0,1.4015513634666668,170.70093330078598,1.6675743515786945,0.4374999999999999,0.5,0.0,2.25,0.8632048827786958,0.0,0.0,7.319560128242092,1.0986122886681098,0.546874024341974,0.0,16.6,16.28849816309544,train
195,3.4814814814814814,1.9921304185714284,150.8443623183187,1.202011018779348,0.1428571428571428,1.4134615384615383,0.4680851063829787,2.7122915104235426,0.6721592193165807,17.248535499851716,21.64532092466616,42.3555110745095,5.221031272587963,5.017862716768536,7.822697123132171,19.0,18.838774718820222,train
196,3.204081632653061,1.7439192718518517,159.2018391897665,1.5597200949663108,0.0862068965517241,1.1458333333333333,0.4230769230769231,2.961236604722876,0.9119976972117052,0.0,4.791435185185184,20.24036698474411,4.176308500073531,2.5896294359397087,0.0,20.5,18.26795264855555,train
197,3.555555555555556,2.027374686363636,147.76010787683742,0.8677685950413225,0.0909090909090909,1.4545454545454546,0.4761904761904761,2.199086165113526,0.9267672896410716,0.0,14.825833333333335,22.50823268107844,4.835289351038727,2.0076386318775867,10.772448428929591,20.6,19.92589168393956,train
198,2.5,3.5189285714285714,168.15942781689998,2.0,0.8108108108108106,0.625,0.0,0.8112781244591328,0.2704260414863776,0.0,0.0,4.125,0.0,2.8928571428571432,69.60563934139509,19.7,19.47055792114486,train
199,3.836734693877551,2.0635038411612903,155.26396290437617,0.9883904089111186,0.2206619859578736,1.394736842105263,0.4333333333333333,3.3301249653149703,0.9864136635272994,0.0,12.332722636894264,29.011547477762544,4.907124917726591,3.2114128708653893,40.545957617784005,18.2,18.594861629048932,train
200,3.754385964912281,1.8396180232142847,152.52112119526512,1.1717613582095383,0.1940298507462686,0.7608695652173914,0.320754716981132,2.574220240125652,0.9003073851013289,5.783244946364939,0.0,43.89582424044212,4.700480365792417,8.452747118529096,11.566489892729878,18.0,18.224430171459204,train
201,2.1463414634146343,1.491856696347826,168.78854780501868,1.715943617840048,0.3703703703703703,0.7,0.0,2.413890986728065,0.8590521459927658,6.103966387748303,0.0,13.127211557156722,2.079441541679836,1.08332344467332,5.969305287951849,15.8,15.795513260674403,train
202,3.2,1.7770913841818183,154.2911490848079,0.9878692032969024,0.1818181818181818,1.1875,0.2727272727272727,3.186704345910024,0.9592283955968044,0.0,6.857037037037037,18.28373627857016,4.141148628419903,1.5608954231373486,5.969305287951849,20.5,18.48808719492532,train
203,1.9259259259259256,1.5753588733333332,167.31668389576802,1.5999795747452032,0.4705882352941176,0.7083333333333334,0.0,1.9237949406953985,0.7889097655573916,5.783244946364939,0.0,9.005392331114038,1.3862943611198906,0.6020620726159657,5.783244946364939,15.4,15.54498310502098,train
204,1.8125,1.348818586,168.23736252914546,2.0653102268868606,0.6153846153846154,0.85,0.0,2.049452072789394,0.7500962309138223,0.0,0.0,5.246895871068881,0.0,0.2874574785652649,5.969305287951849,15.5,15.75246086175676,train
205,3.3,1.5760662262499996,159.10654114195245,1.642838241626462,0.3802008608321377,0.6862745098039216,0.2372881355932203,2.7748621288491524,0.9041884412741602,29.69619492059353,-0.323754797302604,73.65067854466713,4.912654885736052,11.82155303913761,11.75255023431679,18.09,18.038077230684515,train
206,1.945454545454545,1.5635396508965516,167.13586563476352,1.5873589601036378,0.1724137931034482,0.475,0.0,1.5614870219474737,0.7944070559770503,0.0,0.0,17.122799560967614,1.9459101490553128,1.7616672736016925,0.0,16.0,15.453976798265407,train
207,3.590909090909091,2.0553683484,153.0159504694344,0.8594269666400388,0.2829268292682927,1.375,0.4,2.840223928941852,0.9999999999999998,0.0,6.136790123456791,14.221500308393423,4.104707349257647,1.3066651923614006,17.570245178184365,18.9,18.947003117088688,train
208,2.0,1.406592167818182,170.63551974739127,1.806112528187337,0.1666666666666666,0.5555555555555556,0.0,2.04445108611554,0.673208660801951,0.0,0.0,11.455401671268737,1.791759469228055,0.8935780352064635,0.0,16.5,15.940238997650841,train
209,3.6538461538461537,1.860172582222222,160.64989430082358,1.1986227247829209,0.1063829787234042,1.2608695652173914,0.3953488372093023,2.8120152117071133,0.8681911085722459,5.917906046161393,18.676980820105825,38.77281500728275,5.082955955675882,4.061576545501814,23.189132008070136,17.5,18.09659772219711,train
