SpMAD_A,ATS2dv,ATS0Z,ATS3v,AATS1d,AATS2d,AATS3d,AATS1v,AATS2v,AATS1p,AATS2p,AATS3p,AATS0i,AATS2i,AATS3i,GATS2Z,GATS1m,GATS2m,GATS1v,GATS1p,GATS1i,VE2_Dzi,Xch-6d,Xc-5dv,Xp-3dv,Mp,NaasC,ETA_alpha,ETA_shape_p,ETA_shape_y,AETA_beta,AETA_beta_s,AETA_beta_ns,AETA_eta_F,AETA_eta_FL,fMF,IC1,IC2,SIC3,SIC4,CIC3,MIC1,PEOE_VSA10,VSA_EState6,MID_C,piPC4,piPC8,piPC9,piPC10,RotRatio,BCUT2D_MRHI,SMR_VSA10,sp_d
1.2297439309324276,52.0,610.0,14149.803115810904,2.4081632653061225,2.0,1.6592592592592592,209.2611935272976,142.33939300084765,1.626408296734694,1.2185063053852083,0.9577518214098962,166.31819732528933,155.90699983275815,165.66047500792698,1.4543121936274506,1.5625000000000009,1.4543121936274517,1.5625000000000002,1.5624999999999996,1.5625000000000004,0.2457249653292087,0.0,0.0,3.457106781186548,0.5915085269461079,0,8.0,0.125,0.0,0.46875,0.46875,0.0,0.0,0.0,0.0,1.0783220795483648,1.70115093316285,0.3877655625473889,0.4686316168943369,3.455363119410165,8.788769208062018,0.0,0.0,30.82843759672344,2.5649493574615367,2.19722457733622,2.079441541679836,1.9459101490553128,0.8666666666666667,4.479764728580435,0.0,16.4
1.2381489999654751,68.0,762.0,18176.996495631403,2.459016393442623,2.033333333333333,1.6842105263157894,210.91408230818112,144.32308478942258,1.6353764101639343,1.2310613824698,0.9671497738474854,166.16820172287836,155.5323398317348,165.38002775569896,1.4632738095238094,1.550000000000001,1.4632738095238105,1.5500000000000005,1.55,1.5499999999999996,0.2197604842810773,0.0,0.0,4.457106781186548,0.5930587792157622,0,10.0,0.1,0.0,0.475,0.475,0.0,0.0,0.0,0.0,1.0584546687309146,1.6053725191570336,0.3422563894287149,0.4118128667594421,3.916334579244087,8.5250531742756,0.0,0.0,38.82842777924477,2.833213344056216,2.5649493574615367,2.4849066497880004,2.3978952727983707,0.8947368421052632,4.494832956448472,0.0,16.8
1.3333333333333328,24.0,228.0,4770.2393644827625,2.6666666666666665,2.1666666666666665,1.6470588235294117,217.6633781634557,152.2578519437224,1.671996206666667,1.2812816908081668,0.8973033952230589,165.543220046166,154.0336998276415,166.5362325874819,1.416666666666667,1.416666666666667,1.416666666666667,1.4166666666666663,1.4166666666666667,1.4166666666666667,0.4082482904638631,0.125,0.0,1.5,0.5995181636726546,0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.9182958340544896,0.9182958340544896,0.2202187890038466,0.2202187890038466,3.2516291673878226,6.738756332538552,0.0,0.0,11.8125,1.9459101490553128,0.0,0.0,0.0,0.0,4.506,0.0,16.8
1.2457951761043495,32.0,266.0,6504.08235451464,2.7142857142857144,2.333333333333333,1.75,217.6633781634557,157.6180284541801,1.6719962066666665,1.3052441737807616,0.9967335788587834,165.543220046166,154.16386441546177,163.11665506367547,1.3265306122448983,1.4285714285714286,1.326530612244898,1.4285714285714284,1.4285714285714282,1.4285714285714288,0.3755832771586201,0.1020620726159657,0.0,1.893846850117352,0.5995181636726546,0,3.5,0.1428571428571428,0.1428571428571428,0.5,0.5,0.0,0.0,0.0,0.2857142857142857,1.3012407854814618,2.262362377388257,0.6502045839535272,0.7099384813582591,1.5364125003090678,11.338308144127916,0.0,0.0,13.676825320436384,2.19722457733622,0.0,0.0,0.0,0.0,4.590675846362491,0.0,16.0
1.3683238505927562,72.0,378.0,11615.323972997548,3.2758620689655173,2.7666666666666666,2.161290322580645,231.860172893516,175.63163336696277,1.7490240544827584,1.415269783646533,1.0923564810754516,164.1593320477315,151.21865024240324,161.00749548494,1.3299999999999994,1.3034482758620696,1.3300000000000003,1.303448275862069,1.3034482758620691,1.3034482758620696,0.3139778321638361,0.1666666666666666,0.0833333333333333,3.4663264951887856,0.6138210863986314,0,5.0,0.0,0.2,0.55,0.55,0.0,0.0,0.0,0.3571428571428571,1.198117421130403,1.807354922057604,0.4948216913570485,0.4948216913570485,2.428571428571428,9.881818863142238,0.0,0.0,20.658424477801383,3.1354942159291497,2.70805020110221,2.5649493574615367,0.0,0.0,4.782737938129142,0.0,18.8
1.3683238505927562,72.0,378.0,11615.323972997548,3.2758620689655173,2.7666666666666666,2.161290322580645,231.860172893516,175.63163336696277,1.7490240544827584,1.415269783646533,1.0923564810754516,164.1593320477315,151.21865024240324,161.00749548494,1.3299999999999994,1.3034482758620696,1.3300000000000003,1.303448275862069,1.3034482758620691,1.3034482758620696,0.3139778321638361,0.1666666666666666,0.0833333333333333,3.4663264951887856,0.6138210863986314,0,5.0,0.0,0.2,0.55,0.55,0.0,0.0,0.0,0.3571428571428571,1.198117421130403,1.807354922057604,0.4948216913570485,0.4948216913570485,2.428571428571428,9.881818863142238,0.0,0.0,20.658424477801383,3.1354942159291497,2.70805020110221,2.5649493574615367,0.0,0.0,4.782737938129142,0.0,18.8
1.3333333333333328,54.0,222.0,2833.8925682797944,3.0,2.6666666666666665,2.0,269.1267590599241,217.66337816345563,1.951222155,1.6719962066666667,1.1617575785282857,155.85600405712452,144.34648383860002,158.44569299858546,1.2222222222222223,0.916666666666667,1.2222222222222223,0.9166666666666666,0.9166666666666666,0.9166666666666669,0.4082482904638632,0.125,0.0,0.6666666666666667,0.699638622754491,0,3.0,0.0,0.0,1.5,0.5,1.0,0.5555555555555555,0.3333333333333333,0.5,1.0,1.0,0.2789429456511298,0.2789429456511298,2.584962500721156,6.509499999999999,0.0,12.0,11.8125,3.446011397451948,0.0,0.0,0.0,0.0,4.985993161855456,0.0,18.4
1.2457951761043495,66.0,260.0,4307.178581139705,2.933333333333333,2.75,2.1481481481481484,258.83408288063043,207.2067691710071,1.8953769653333328,1.5883797810227918,1.3246944147924449,157.7934472549328,148.32087187751867,152.9573424955258,1.015625,1.0,1.0156250000000002,1.0000000000000002,1.0000000000000004,1.0000000000000002,0.3738547969272602,0.1020620726159657,0.0,0.940455735015306,0.6796145309381235,1,3.5,0.1428571428571428,0.1428571428571428,1.3571428571428572,0.5,0.8571428571428571,0.5487004658038576,0.2915155729310391,0.4,2.0419460322060456,2.498929563690935,0.8377264515671147,0.9188632257835572,0.633985000288463,13.60306469540606,0.0,10.261574074074074,13.676825320436384,3.640870234927576,0.0,0.0,0.0,0.0,5.11182720852277,0.0,18.0
1.3683238505927562,150.0,368.0,7563.437614987911,3.842105263157895,3.6,2.894736842105264,293.50415001088294,258.83408288063043,2.0834870778947367,1.8953769653333328,1.5369832533972103,152.62693206077734,140.83605828888005,149.82866156535513,1.02,0.805263157894737,1.0200000000000002,0.8052631578947369,0.8052631578947368,0.8052631578947368,0.313977832163836,0.1666666666666666,0.0277777777777777,1.6586892478083897,0.7330121091151032,0,5.0,0.0,0.2,1.55,0.55,1.0,0.7082851190714944,0.3206255952483275,0.5555555555555556,1.3921472236645345,2.058813890331201,0.706895874194506,0.7601875334318685,1.2222222222222223,10.999887063048163,0.0,16.712962962962962,20.658424477801383,4.721841492791785,5.885561349502718,6.136257967948038,0.0,0.0,5.8148423611800535,10.772448428929591,20.6
1.3030365535762272,86.0,296.0,4986.906640759188,3.125,2.9166666666666665,2.3448275862068964,269.1267590599242,227.04368705675657,1.951222155,1.7139305518687085,1.3795409099687586,155.8560040571245,144.57427186728538,153.34576442006534,1.09375,0.9375000000000002,1.0937500000000004,0.9375,0.9375,0.9375,0.3497659808046268,0.1020620726159657,0.0,1.035274751807364,0.6996386227544911,1,4.0,0.125,0.125,1.375,0.5,0.875,0.6371646850803085,0.3098651143609824,0.375,1.5306390622295665,2.60845859334435,0.8944548827786958,0.96875,0.4221804688852169,12.883005776439322,0.0,10.028796296296296,15.692665461309003,3.852803645768175,0.0,0.0,0.0,0.125,5.452095614533308,6.076020106833881,18.6
1.2442449923113263,80.0,298.0,6005.592007438839,2.9444444444444446,2.8,2.4242424242424243,251.9722987611013,200.932803775538,1.858146838888889,1.5382099256364663,1.4588791980165758,159.08507605347165,150.70550470086982,149.63041983262266,0.8925,1.0625000000000002,0.8925000000000002,1.0625,1.0625000000000002,1.0625000000000002,0.348263809913514,0.0833333333333333,0.0833333333333333,1.4255696687691326,0.666265136393879,2,4.0,0.25,0.25,1.25,0.5,0.75,0.5331150170230461,0.2621422079800662,0.3333333333333333,2.197159723424149,2.4193819456463714,0.6334896111932238,0.6334896111932238,1.5283208335737188,15.27126357493144,0.0,8.356481481481481,15.533409733352132,3.803880846808443,0.0,0.0,0.0,0.0,5.2277847976727765,0.0,17.8
1.3030365535762272,76.0,298.0,5455.451467594465,2.9444444444444446,2.6333333333333333,2.1944444444444446,251.9722987611013,196.2169857255502,1.858146838888889,1.5269601629798666,1.2534936371802778,159.08507605347165,149.4634374675432,156.8351505393775,1.08375,1.0625000000000002,1.0837500000000004,1.0625,1.0625000000000002,1.0625000000000002,0.3477921445859084,0.1020620726159657,0.0,1.2510729525413518,0.666265136393879,1,4.0,0.125,0.125,1.25,0.5,0.75,0.5153580708188386,0.2477762828610392,0.3333333333333333,2.2349849223695104,2.8855130303998817,0.8466562481426739,0.9100052092619964,0.63943194468483,15.548009478789012,0.0,10.455185185185186,15.692665461309003,3.7524409356036807,0.0,0.0,0.0,0.125,5.133138170456356,0.0,17.8
1.3177597354837316,167.0,406.0,9261.851041287044,3.727272727272727,3.555555555555556,3.022727272727273,283.16222657714286,245.00122609946897,2.027374686363636,1.8024025551263056,1.6086733628237502,154.47211605869,144.0707212397791,147.76010787683742,0.9015151515151514,0.8677685950413223,0.9015151515151516,0.8677685950413222,0.8677685950413223,0.8677685950413225,0.2980256101356731,0.1513747150773104,0.065722927882901,2.0076386318775863,0.7139415454804675,1,5.5,0.0909090909090909,0.2727272727272727,1.4545454545454546,0.5454545454545454,0.9090909090909092,0.70252365642434,0.2966167823460482,0.4761904761904761,2.199086165113526,2.90844792474399,0.8535345792821429,0.9267672896410716,0.6433226192536647,16.187348910595528,0.0,14.825833333333335,22.50823268107844,4.835289351038727,6.01874527106157,6.290099599665153,4.756431651409297,0.0,5.847478750779856,10.772448428929591,20.6
1.1254433560546622,93.0,336.0,7253.750606859526,2.857142857142857,2.9166666666666665,2.3076923076923075,247.07102439000911,196.75016017855853,1.831553891428572,1.5047633553789166,1.500164853846154,160.00766805242802,152.29525991643726,147.0468111845385,0.8101851851851855,1.1111111111111114,0.8101851851851853,1.1111111111111112,1.111111111111111,1.1111111111111107,0.3272578016946822,0.0680413817439771,0.0,1.3660254037844388,0.6567298545765612,3,4.5,0.3333333333333333,0.3333333333333333,1.1666666666666667,0.5,0.6666666666666666,0.5201085767043048,0.2357585590613136,0.2857142857142857,2.1280852788913944,2.1280852788913944,0.4845017046935283,0.4845017046935283,2.2642321438873663,15.38339262143673,0.0,6.5625,17.3817161805601,4.066887715989061,0.0,0.0,0.0,0.0,5.266192904514404,0.0,18.0
1.368323850592756,118.0,372.0,8990.557478571469,3.5217391304347827,3.095238095238096,2.508771929824561,262.4141441603848,209.69643797873297,1.9148013791304348,1.6082884537951432,1.290216190749737,158.49797205413583,147.37458901110944,155.94690324264454,1.1,1.0043478260869572,1.1000000000000008,1.0043478260869565,1.0043478260869565,1.004347826086957,0.3134005107654803,0.1666666666666666,0.0416666666666666,2.2606161316565205,0.6723330430048993,2,5.0,0.0,0.2,1.15,0.55,0.6,0.4513428424321031,0.198034016858261,0.4545454545454545,2.3685225277282065,2.913977073182752,0.6942129669760335,0.6942129669760335,1.363636363636363,17.688800753343752,0.0,8.802870370370371,20.658424477801383,4.172462341486053,4.385925275089539,4.375363862622393,0.0,0.0,5.282254731517723,0.0,19.6
1.365281405825807,168.0,442.0,8931.585372830505,3.695652173913044,3.4444444444444446,2.869565217391304,289.26460375854225,251.9722987611013,2.060484482608696,1.858146838888889,1.5070992756259132,153.2140360601132,141.42112921383335,150.63920318616508,1.0694444444444444,0.8369565217391307,1.0694444444444449,0.8369565217391305,0.8369565217391307,0.8369565217391303,0.2858431788113272,0.2041241452319315,0.0277777777777777,1.880911470030612,0.7269442025040826,2,6.0,0.0,0.1666666666666666,1.5416666666666667,0.5416666666666666,1.0,0.7679690187062453,0.3227435515958284,0.5454545454545454,1.3485878960124222,1.971747257128181,0.6788239796724709,0.7757561757824246,1.432262500196679,10.50882045908678,0.0,20.781296296296297,24.594433723682137,4.627420794922911,5.614495783829436,5.731873776697638,5.731873776697638,0.0769230769230769,5.6219240114937215,0.0,21.5
1.285727897351014,98.0,374.0,8077.010366909135,2.9166666666666665,2.619047619047619,2.294117647058824,243.39506861169,187.02567468073352,1.8116091808333328,1.4648018585426663,1.2912673083899215,160.69961205164523,151.65641759423315,156.1719859973507,1.03265306122449,1.15,1.0326530612244895,1.15,1.15,1.15,0.3084780694305476,0.0833333333333333,0.0,1.8394679478451748,0.6495783932135729,2,5.0,0.2,0.2,1.1,0.5,0.6,0.4842744361126289,0.1964420525776629,0.25,2.2841591278514217,2.8553885422075336,0.6591232116726952,0.6591232116726952,1.562907291846956,16.9041583989721,0.0,8.828703703703704,19.56874260965424,3.986666548423912,0.0,0.0,0.0,0.2,5.215707006356909,0.0,18.0
1.0,0.0,328.0,0.0,1.0,1.0,,201.5514392427177,78.12242924383358,1.7453082324999998,0.9491108224244998,,169.9413479959294,180.62861471216948,,1.327800829875519,0.5102413285234273,1.3265057809843817,1.1070527711006648,0.8078260634706176,2.35448502303871,0.7066007721023038,0.0,0.0,0.0,0.7006441916167666,0,1.2142857142857144,1.0,0.0,0.375,0.375,0.0,0.1015904635552021,0.1015904635552021,0.0,1.3709505944546687,1.3709505944546687,0.5904362833084089,0.5904362833084089,0.9509775004326936,22.48731581049848,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,6.147586674569673,11.600939890232516,15.3
0.9428090415820632,0.6049382716049383,616.0,0.0,2.0,1.0,,288.3662621149168,172.61652651182814,2.377072155,1.8352413108081669,,166.58970315445958,176.4058982402515,,1.2968591691995948,0.5508236476460445,1.2994509015693034,0.7161595625847719,0.5416093660919404,2.2832118222806663,0.5704070514520795,0.0,0.0,0.0,0.8818665868263473,0,1.9285714285714288,0.7407407407407407,0.0,0.5,0.5,0.0,0.1037169155148656,0.0957804075783577,0.0,1.521928094887362,1.521928094887362,0.6554587535412855,0.6554587535412855,0.8,24.857263776613667,0.0,0.0,1.7071067811865477,0.0,0.0,0.0,0.0,0.0,6.402082914730799,23.20187978046503,18.2
0.9428090415820632,0.2016460905349794,1552.0,0.0,2.0,1.0,,309.31905611683953,195.4227166179647,2.7402971550000004,2.3447112808081667,,160.8709916790796,168.68206099087152,,1.261217948717949,0.608251234261587,1.2611658438256086,0.6261580769383068,0.5003246321953556,1.5622256747193275,0.5709306921628338,0.0,0.0,0.0,0.9860582035928144,0,2.5476190476190474,0.8037383177570093,0.0,0.4166666666666667,0.4166666666666667,0.0,-0.177538156451171,-0.0785984654879723,0.0,1.9219280948873625,1.9219280948873625,0.8277293767706428,0.8277293767706428,0.3999999999999999,59.68086892578129,0.0,0.0,1.7071067811865477,0.0,0.0,0.0,0.0,0.0,9.092905654770298,27.530883788181864,17.4
0.8660254037844386,3.716049382716049,652.0,500.6444562269476,2.2,1.6666666666666667,1.0,315.3963900417993,281.4199585506147,2.459437724,2.450883587474834,1.45360874,159.957145310383,158.5601639074915,176.33957740008998,0.4539800995024875,0.5416474807428308,0.4513729006190257,0.6680261491838485,0.534200123260242,1.432015917617474,0.4916079126839903,0.0,0.0,0.0,0.901555489021956,0,2.428571428571429,0.7941176470588236,0.2058823529411764,0.75,0.5,0.25,0.2899757070685695,0.1748823685709414,0.0,1.9182958340544896,1.9182958340544896,0.7420981285103057,0.7420981285103057,0.6666666666666665,29.61243411165196,0.0,0.0,3.488033871712585,0.0,0.0,0.0,0.0,0.0,6.550490193907244,23.20187978046503,12.3
0.9428090415820632,0.2592592592592592,1302.0,630.1026468992303,1.5714285714285714,1.25,1.0,220.42958106698984,128.2965497488127,1.9214459357142857,1.3755925391163333,0.9743148198993332,164.71785534265564,163.30073755235802,176.828196653966,0.9917876901798064,0.5019955837974867,0.9918994847763736,1.028368367048231,0.6563793012899688,1.5527169626182058,0.571648412862235,0.0,0.0,0.0,0.7278416916167665,0,2.333333333333333,0.7857142857142858,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.2546967793734767,-0.1491979190642346,0.0,1.5487949406953985,2.1556390622295662,0.7185463540765221,0.7185463540765221,0.8443609377704338,39.39943530022096,0.0,0.0,3.310660171779821,0.0,0.0,0.0,0.0,0.0,9.08875908581656,15.929943897949348,16.6
1.118033988749895,3.111111111111111,654.0,1128.9503923637596,2.2857142857142856,1.5,1.0,258.0650261357192,162.14585219079268,2.0748967485714287,1.536586500808167,1.3716985088217777,166.19727198884948,164.97688438987151,179.243149501584,1.1666666666666667,0.5003245061737758,1.166666666666667,0.8869113672907512,0.6633886886559036,1.891311841881973,0.4932522433095517,0.0,0.0,0.6428571428571428,0.7759859281437127,0,2.428571428571429,0.588235294117647,0.0,0.5,0.5,0.0,0.0963882899718888,0.0699466906690898,0.0,1.5,1.5,0.5,0.5,1.5,24.236,0.0,0.0,3.560660171779821,0.0,0.0,0.0,0.0,0.3333333333333333,6.254551773714503,23.20187978046503,19.0
0.9428090415820632,0.0241975308641975,5656.0,0.0,2.0,1.0,,391.9402815216916,302.2387688098706,5.024022155,7.2227471841415,,143.01746626273962,143.77165686076148,,1.1794469161650531,0.7397354479342746,1.1735097013771505,0.5051768757434264,0.6226634031237925,0.5901684385743584,0.572534339139581,0.0,0.0,0.0,1.6411480239520957,0,3.7857142857142856,0.8679245283018868,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.764041119443557,-0.3830887384911758,0.0,1.521928094887362,1.521928094887362,0.6554587535412855,0.6554587535412855,0.8,73.21392225883132,0.0,0.0,1.7071067811865477,0.0,0.0,0.0,0.0,0.0,14.195782660764651,45.181741254136114,17.8
0.8660254037844386,1.8148148148148149,904.0,0.0,3.0,1.0,,375.1810849871158,314.56603623491395,3.0088360775,3.1030043700000003,,163.23805831298984,172.24950260849496,,1.1072664359861593,0.8301579981227951,1.11322800125147,0.5404953717943028,0.5160297666570217,2.3062759709596725,0.4922833218670107,0.0,0.0,0.0,1.0630889820359282,0,2.6428571428571432,0.8108108108108106,0.1891891891891891,0.5625,0.5625,0.0,0.105837065078185,0.0879799222210421,0.0,1.3709505944546687,1.3709505944546687,0.5904362833084089,0.5904362833084089,0.9509775004326936,21.72242109945242,0.0,0.0,1.8660254037844388,0.0,0.0,0.0,0.0,0.0,6.625347315474259,34.802819670697545,17.8
0.8660254037844386,0.2016460905349794,3712.0,0.0,3.0,1.0,,438.0394669928841,425.63759475029696,4.0985110775,5.668109325,,146.08192388684984,150.10757817670003,,0.9607712765957448,1.0689825464757892,0.9540116356828074,0.5024183735811676,0.7070713165424434,1.0015148027414038,0.4928130070851739,0.0,0.0,0.0,1.3756638323353294,0,4.5,0.8888888888888888,0.1111111111111111,0.375,0.375,0.0,-0.8990940792943279,-0.2740940792943281,0.0,1.3709505944546687,1.3709505944546687,0.5904362833084089,0.5904362833084089,0.9509775004326936,41.37773567522164,2.6457101185676493,0.0,1.8660254037844388,0.0,0.0,0.0,0.0,0.0,9.380183234707756,47.78983169384804,16.6
1.118033988749895,1.037037037037037,2526.0,1419.2103475379636,2.2857142857142856,1.5,1.0,282.0110764236309,183.68291909690092,2.4900110342857142,1.9721064708081664,2.135091802155112,159.04888264462448,157.58137523614153,169.09262468784402,1.1666666666666667,0.5608533410013358,1.1666666666666667,0.7124523371171261,0.5128429920617948,1.2765622808129773,0.4934466115412086,0.0,0.0,1.9285714285714288,0.9062254491017964,0,3.666666666666666,0.7272727272727274,0.0,0.375,0.375,0.0,-0.4745842067834167,-0.223796878596352,0.0,1.5,1.5,0.5,0.5,1.5,46.4615,0.0,0.0,3.560660171779821,0.0,0.0,0.0,0.0,0.3333333333333333,9.114875109822032,31.859887795898697,19.6
