SpMAD_A,ATS2dv,ATS3dv,ATS0Z,ATS3v,AATS1d,AATS2d,AATS3d,AATS1v,AATS2v,AATS1p,AATS2p,AATS3p,AATS0i,AATS2i,AATS3i,GATS2m,GATS1v,GATS1i,VE2_Dzi,Xch-6d,Xc-5dv,Mp,NaasC,ETA_shape_p,ETA_shape_y,AETA_beta,AETA_beta_s,AETA_beta_ns,AETA_eta_FL,fMF,IC1,IC2,SIC3,SIC4,CIC3,MIC1,PEOE_VSA7,PEOE_VSA10,SMR_VSA7,VSA_EState6,MID_C,piPC4,piPC9,piPC10,RotRatio,BCUT2D_LOGPHI,BCUT2D_MRHI,Chi3v,SMR_VSA10,sp_d
1.207466072112279,212.0,160.0,938.0,16389.23981351148,2.690909090909091,2.1923076923076925,1.870503597122302,219.4577362780456,151.7581572258155,1.5950917552727273,1.192153346355577,0.963763841752115,166.27328074382973,157.5603984805075,166.25036313558812,1.121929593055491,1.4518361072362578,1.6386355606603242,0.209730498259958,0.0,0.0,0.5981497219846023,0,0.1612903225806451,0.0967741935483871,0.6818181818181818,0.5454545454545454,0.1363636363636363,0.0961433509944896,0.0,1.9110510372114409,3.2368489059491363,0.6878657189069397,0.712465066591811,1.8126745536486952,19.5138814812056,25.68328649170404,0.0,0.0,0.0,35.01762373690883,3.218875824868201,2.772588722239781,2.70805020110221,0.7142857142857143,2.094962630619769,5.690522061322429,3.533683017500118,11.9386105759037,14.5
1.2739096167158708,107.0,57.0,314.0,2736.436513728575,3.3076923076923075,2.95,2.15,250.6117558232956,205.00015912860417,1.6366238104615385,1.37351156714245,1.0193111021697998,162.64463570773034,154.30008009179497,164.88857114911482,1.0257288816660148,0.9722094862990056,1.2025009124864374,0.3718282885679685,0.1020620726159657,0.0,0.6427801934592352,1,0.1052631578947368,0.1578947368421052,1.1785714285714286,0.6071428571428571,0.5714285714285714,0.2780536922859398,0.3846153846153846,3.026986833359288,3.3927474104487847,0.958424899318874,0.958424899318874,0.1538461538461537,25.55276232209065,12.13273413692322,12.36712938338736,24.15614455143672,3.4638425925925924,9.893360282592663,3.6260062122954255,0.0,0.0,0.1428571428571428,1.962485218243928,4.949038542831344,0.7359378891141173,0.0,17.4
1.2694956640159936,461.0,552.0,1106.0,35239.66025294012,4.288135593220339,4.0,3.2580645161290325,254.6098760380241,220.24320215734303,1.784750853016949,1.582092211503299,1.4031582710020214,163.16906192196376,149.21701927409177,153.08376807421064,0.8403888240652732,1.0742148477838986,1.1366472339122575,0.1933952602721201,0.4250237345359897,1.0672218014719006,0.6317770530367834,0,0.2191780821917807,0.2876712328767122,0.7596153846153846,0.6057692307692307,0.1538461538461538,0.0993540331448675,0.3035714285714285,3.0558239282612534,4.588804369244613,0.921559521913216,0.921559521913216,0.4555316965058367,29.005658353022312,67.7696584522709,12.207932775496603,11.64912463690315,0.0,44.1944824950538,4.8283137373023015,6.0867747269123065,6.16541785423142,0.0689655172413793,2.6708390703329794,5.914684808066021,8.653266583245497,11.566489892729878,19.0
1.2457951761043495,32.0,18.0,266.0,6504.08235451464,2.7142857142857144,2.333333333333333,1.75,217.6633781634557,157.6180284541801,1.6719962066666665,1.3052441737807616,0.9967335788587834,165.543220046166,154.16386441546177,163.11665506367547,1.326530612244898,1.4285714285714284,1.4285714285714288,0.3755832771586201,0.1020620726159657,0.0,0.5995181636726546,0,0.1428571428571428,0.1428571428571428,0.5,0.5,0.0,0.0,0.2857142857142857,1.3012407854814618,2.262362377388257,0.6502045839535272,0.7099384813582591,1.5364125003090678,11.338308144127916,5.917906046161393,0.0,0.0,0.0,13.676825320436384,2.19722457733622,0.0,0.0,0.0,2.214917848896253,4.590675846362491,1.893846850117352,0.0,16.0
1.2442449923113263,136.0,118.0,350.0,4331.97738150558,3.5,3.3,2.4,269.2524386700449,244.96927912522247,1.7811280865714283,1.661310155,1.20532681626188,160.08390144932102,145.26824636645,157.6719899900939,0.8001613598114553,0.7758900695394875,0.8136402669847761,0.3490104123424368,0.0833333333333333,0.0166666666666666,0.6682958939264327,2,0.1818181818181818,0.2727272727272727,1.4375,0.5625,0.875,0.3119913882092726,0.4285714285714285,2.235926350629033,2.5216406363433186,0.7373504649628064,0.7373504649628064,1.0,18.36053322697192,12.13273413692322,0.0,24.26546827384644,6.147592592592593,12.044270037280167,3.803880846808443,0.0,0.0,0.0,2.207958039037634,5.356078527182307,0.8817318442145531,0.0,20.0
0.8,3.6296296296296298,0.0,1192.0,0.0,4.0,1.0,,461.99590785931485,503.97095841309095,3.6406,4.752400000000001,,159.88641347152003,168.15942781689998,,0.0,2.5,2.5000000000000004,0.4403536734374855,0.0,0.0,1.2443113772455092,0,0.8510638297872339,0.0,0.6,0.6,0.0,0.0812723708441617,0.0,0.7219280948873623,0.7219280948873623,0.3109175070825711,0.3109175070825711,1.6,14.708389067971744,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2934369197045754,6.831492563030869,0.0,46.40375956093006,17.8
1.2859625874037393,344.0,341.0,782.0,15204.276983575051,3.911764705882353,3.6,3.054794520547945,284.7519258649494,249.2063139328845,1.954122471058824,1.755069281173582,1.49103427851563,156.78517221778745,144.92940149704995,151.1710893418136,0.7949058667498946,0.8698106007444549,0.9136581042963138,0.226119268157724,0.1853954059492991,0.1084855271391938,0.6978969696969698,3,0.1666666666666666,0.3333333333333333,1.355263157894737,0.5657894736842105,0.7894736842105263,0.2793522682487888,0.3939393939393939,2.951707754935374,3.672145255263173,0.8993488907313026,0.9594215765405636,0.5077238637019219,25.67292352415356,18.55355575984923,0.0,71.28765809124549,15.728089337944136,32.783139229777504,4.929063640402444,6.123862485115446,6.326401006813026,0.2,2.1835805574788414,6.086486129291251,3.055219667252702,11.75255023431679,19.5
1.2670551165839865,216.0,190.0,626.0,10056.16154958208,3.09375,2.5892857142857144,2.183098591549296,241.74689888386524,180.53221737861043,1.7034772896875,1.3423607889427145,1.0940027981461409,163.977343497101,156.19351177044095,162.74924140861657,1.0216318180559696,1.1956477423534828,1.4573092685266191,0.2536208333092297,0.1020620726159657,0.0138888888888888,0.6377148390718563,1,0.1179245283018867,0.1415094339622641,1.0833333333333333,0.5833333333333334,0.5,0.2019344754915386,0.1875,2.934196364505181,3.913909765557392,0.8827819531114784,0.9077819531114784,0.586090234442608,26.865638685421217,18.55355575984923,0.0,30.08987277184637,3.439536249685059,23.761030961090363,4.121067632362855,3.702843994464309,3.6260062122954255,0.4,2.021746727709985,5.883544699529884,2.128286576814503,5.969305287951849,16.6
1.2837313522250278,567.6666666666667,470.6666666666666,1258.0,20507.25339844696,3.816326530612245,3.5185185185185186,3.3125,278.54976252299986,232.75805690787075,1.9921304185714284,1.7007857083165556,1.6461409797045938,157.3984676758581,149.96771605469064,150.84292969426244,0.6836749099152725,0.979335217187042,1.202011018779348,0.1933926615604319,0.25,0.1020620726159657,0.7123283603006754,6,0.1428571428571428,0.2337662337662337,1.4134615384615383,0.6057692307692307,0.8076923076923077,0.280880063237075,0.4680851063829787,2.7122915104235426,3.0952702338277978,0.6491764967646625,0.6721592193165807,1.9486803199774991,25.742616021602565,55.66066727954768,17.248535499851716,89.48675929663032,21.95042312295288,42.360578342134026,5.2450484376686966,6.410996912427582,6.710675351212637,0.2142857142857142,2.508415148469793,7.4938678069376286,5.172147519820684,7.822697123132171,19.0
1.1991422429140526,117.44444444444446,86.0,610.0,5852.216123692848,3.5,3.375,2.5172413793103448,271.07453933334085,248.27785013791143,1.895157633125,1.8078028712374168,1.5545572029258277,165.36432838416516,150.3541262839791,159.08359659223584,0.5808225350677971,0.638980126288036,0.8388403199377585,0.3279504828788692,0.0680413817439771,0.0545544725589981,0.7136059505988025,3,0.3354430379746835,0.3322784810126582,1.4166666666666667,0.5833333333333334,0.8333333333333334,0.290327562380591,0.375,2.6556390622295662,3.077819531114783,0.875,0.9375,0.5,28.022007475583365,18.19910120538483,0.0,23.221734519126155,5.007191358024691,12.143283228246991,3.986666548423912,0.0,0.0,0.0,2.193646416653509,6.326556766439042,1.3642612785705142,22.97571243959964,19.0
1.092820323027551,15.555555555555555,11.555555555555555,468.0,2063.5954254614394,2.272727272727273,1.736842105263158,1.3333333333333333,216.5629583893068,143.603820088228,1.6157976223636366,1.2158595240287895,0.903359240499524,169.03477883826193,162.21372011975404,173.19998569064143,1.0729766797702065,1.1810855615427722,1.7265611408884212,0.4409076333640795,0.0,0.0,0.6317141217564869,0,0.4112149532710281,0.0,0.5,0.5,0.0,0.0961871900338055,0.0,2.292481250360578,3.084962500721156,0.8605285271744351,0.8605285271744351,0.5,26.9410072146931,6.4208216229260096,0.0,0.0,0.0,5.487436867076458,0.6931471805599453,0.0,0.0,0.5,1.7719939491056376,6.173492483524107,0.5590057458770554,11.600939890232516,17.5
0.9230807650441132,61.0,56.0,356.0,5695.865700423147,2.421052631578948,2.5588235294117645,1.5238095238095235,214.06104861049803,163.18770860653876,1.5477334418947368,1.196380864367353,1.0648196966190475,167.5340266217994,158.63472384553208,161.17634445856072,0.6933731288535749,1.411385197162424,1.5478821112065204,0.34879553664829,0.0,0.0,0.5875902994011976,0,0.5909090909090909,0.1363636363636363,0.6875,0.5,0.1875,0.1256921905481719,0.0,2.319240704636849,3.1086949695628423,0.7192842873161823,0.7192842873161823,1.2132331253245203,21.982749485733287,20.771211599071872,5.783244946364939,0.0,0.0,10.935581740095609,2.302585092994046,0.0,0.0,0.2857142857142857,2.056395578639334,5.758957724469098,0.6815558110428234,5.783244946364939,15.8
1.0,46.0,36.0,282.0,3558.06882419366,2.333333333333333,2.076923076923077,1.4848484848484849,197.19532677431428,145.5892667724878,1.4015513634666668,1.0782655815805384,0.8409992652012424,170.4535322629681,160.93488707433056,169.7616955474164,0.9586628630905372,1.488131354527797,1.6675743515786945,0.402058233899227,0.0,0.0666666666666666,0.5595782185628743,0,0.625,0.375,0.5,0.5,0.0,0.095879751938009,0.0,2.0,2.4056390622295662,0.6014097655573916,0.6014097655573916,1.5943609377704338,15.889875,13.847474399381248,0.0,0.0,0.0,7.198289965647392,0.0,0.0,0.0,0.2,1.8514802280421296,4.504670032815811,0.698142396999972,0.0,15.7
1.1765344220712135,130.0,124.0,636.0,8178.915048853453,2.5454545454545454,2.1166666666666667,1.897058823529412,210.7557652253667,140.5164262831827,1.466050490909091,1.030263251050617,0.9262132584217352,167.8853454292641,163.72566255906395,169.20021910708795,1.1492635870341863,1.5192899839713456,1.915429272997742,0.2629288532299439,0.0,0.0,0.5854853821768229,0,0.2105263157894736,0.0789473684210526,0.6964285714285714,0.5892857142857143,0.1071428571428571,0.1516718586120328,0.0,2.0860451244213967,3.396758621974927,0.7975441203011776,0.8409598153762291,1.029986764960408,22.253006547042705,6.4208216229260096,6.606881964512918,0.0,0.0,19.06016084703342,2.4849066497880004,1.9459101490553128,1.791759469228055,0.6923076923076923,1.874776513113093,5.653312707464277,1.5472330987592238,5.969305287951849,16.0
1.092820323027551,24.0,32.0,244.0,1842.884366024248,2.0,1.75,1.4444444444444444,184.73961276632423,116.6086562143242,1.2613748463333334,0.85008709881225,0.8288955129496666,171.58668123607634,170.99859742393977,171.1791081722219,1.3067114293193254,1.6497636452164577,2.170237527696892,0.4410120619848802,0.0,0.0,0.5503613081529248,0,0.3846153846153846,0.0,0.55,0.55,0.0,0.1819067929115177,0.0,2.0349409139562287,2.7192945256669794,0.8180073353228107,0.8180073353228107,0.6734528847818049,18.28878954014677,0.0,0.0,0.0,0.0,5.351713562373095,0.6931471805599453,0.0,0.0,0.5,1.5607274670495996,4.124600329158877,0.2954112381494592,0.0,16.2
0.9428090415820632,5.0,0.0,142.0,609.4474636943612,1.5,1.3076923076923077,1.0,172.74288953790136,98.42395686719904,1.278841192,0.8360456501073846,0.5228959588993334,172.0606566808882,167.85521355243816,182.33471616627853,1.1649423684538434,1.710703317465856,1.929307462277428,0.5709410244635842,0.0,0.0,0.541766999334664,0,0.625,0.0,0.4166666666666667,0.4166666666666667,0.0,0.1200403363278784,0.0,1.8799649487271108,2.4193819456463714,0.7632300273809492,0.7632300273809492,0.7505430557959407,14.925861921468176,6.923737199690624,0.0,0.0,0.0,3.310660171779821,0.0,0.0,0.0,0.0,1.2962426382141046,3.835802335589486,0.0,0.0,15.8
0.8818041744597038,54.44444444444444,22.22222222222222,870.0,6480.9957553486165,2.6,2.5405405405405403,1.7142857142857142,230.0178911656908,182.155816134327,1.7239005860000003,1.3643531507618376,1.325234581714286,166.7403858222518,161.8244341236429,166.07078700589713,0.5361252423339607,1.1945860490571472,1.835037718375991,0.328416636203661,0.0,0.0,0.6610640433418876,0,0.7200000000000001,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0693048685429958,0.0,1.7723388509380995,1.7723388509380995,0.403508826968349,0.403508826968349,2.619978571840661,24.619088483512908,27.694948798762496,10.120465266056035,0.0,0.0,10.83210678118655,2.302585092994046,0.0,0.0,0.25,2.254131467447285,6.242592787546843,0.639703315407001,23.20187978046503,19.0
0.8660254037844386,0.2016460905349794,0.0,3712.0,0.0,3.0,1.0,,438.0394669928841,425.63759475029696,4.0985110775,5.668109325,,146.08192388684984,150.10757817670003,,0.9540116356828074,0.5024183735811676,1.0015148027414038,0.4928130070851739,0.0,0.0,1.3756638323353294,0,0.8888888888888888,0.1111111111111111,0.375,0.375,0.0,-0.2740940792943281,0.0,1.3709505944546687,1.3709505944546687,0.5904362833084089,0.5904362833084089,0.9509775004326936,41.37773567522164,0.0,2.6457101185676493,0.0,0.0,1.8660254037844388,0.0,0.0,0.0,0.0,2.131510843773626,9.380183234707756,0.0,47.78983169384804,16.6
1.1945821561028191,193.44444444444449,155.77777777777777,686.0,5620.928810569525,4.214285714285714,3.6666666666666665,2.88,302.99785934663095,278.42174764566033,2.030684088571429,1.9008970704761905,1.58026136938188,160.76705763349258,147.4876153101762,158.2119487733335,0.6144535800775672,0.7231376019891699,0.8339337255071205,0.3122512256458023,0.0833333333333333,0.0583814442058377,0.7515471343028228,2,0.2888446215139442,0.2928286852589641,1.45,0.6,0.85,0.3073083712606136,0.4285714285714285,2.6644977792004614,3.09306920777189,0.9624786378518296,1.0000000000000004,0.1428571428571419,35.4085437214077,6.06636706846161,5.022633313741326,39.40241985635333,6.070802469135803,12.211553912665154,4.141148628419903,0.0,0.0,0.1,2.2147150300854594,6.321141530017587,1.3687616631751292,17.28832616491608,19.6
1.02110635890645,69.0,64.0,394.0,6966.416405671137,2.4545454545454546,2.5,1.933333333333333,210.5493474618806,154.911362579258,1.5250972881818183,1.132261193775925,1.1797583835111112,167.2743561988907,161.9389551321597,158.88421190065665,0.8009912690572585,1.5045036235286458,1.7470150133538298,0.3285740279034583,0.0,0.0,0.5891461077844311,0,0.5600000000000002,0.12,0.6944444444444444,0.5277777777777778,0.1666666666666666,0.1414827750011753,0.0,2.119085046978471,3.261842390463366,0.7210783055808013,0.7210783055808013,1.2617195655936468,22.224242074483364,20.771211599071872,5.783244946364939,0.0,0.0,12.755852097377534,2.3978952727983707,0.0,0.0,0.375,2.117071712799268,5.759601267479191,1.2272535109485867,5.783244946364939,15.3
1.273415733417998,380.0,411.0,980.0,34397.2721521924,4.101694915254237,3.80672268907563,3.101063829787234,248.79186272165884,212.17173599752607,1.786906530033898,1.5613886447767475,1.3901790781112924,163.15000357274053,149.539797171057,153.24434936320094,0.8860205550972604,1.1354651196535148,1.1720094536063443,0.2012386084341346,0.4338525469025392,1.1060788571959428,0.6288855431993156,0,0.217391304347826,0.2608695652173913,0.6979166666666666,0.59375,0.1041666666666666,0.0710528219736893,0.3035714285714285,2.7868886476792114,4.378085278891395,0.8946389567122593,0.906938630554695,0.6118689733301848,26.13191485875669,81.45901879097968,5.601050810983688,11.64912463690315,0.0,43.90456603525516,4.691347882229144,5.988961416889864,6.056784013228625,0.037037037037037,2.6671106167063585,5.85858261946022,8.811879658404132,5.783244946364939,18.4
1.2381540757538991,208.0,170.0,488.0,6607.451920697302,3.526315789473684,3.2413793103448274,2.875,266.35296135619427,227.96146805225752,1.7478546397894736,1.5193346711223104,1.3990845759905626,160.52894328007852,152.70284551206197,152.2253596431031,0.7967912872731698,0.9383064515405272,1.1267002258819654,0.2962615875619758,0.0833333333333333,0.0138888888888888,0.664996659312953,2,0.2333333333333333,0.3,1.318181818181818,0.5909090909090909,0.7272727272727273,0.2960297990510946,0.3157894736842105,3.155565013329718,3.5766176449086644,0.9410872157860573,0.9410872157860573,0.2502572369559721,28.28278929688144,24.26546827384644,5.749511833283905,29.82891976554344,5.8758333333333335,16.03757691823532,4.117002586114685,0.0,0.0,0.0909090909090909,2.0925278173430137,5.888228602772384,1.2884023776378852,5.969305287951849,18.2
1.3320977383252797,286.0,254.0,656.0,10367.653577778365,3.7857142857142856,3.409090909090909,2.9056603773584904,281.9469596271156,239.85581867837087,1.9074216932142856,1.6634912512920226,1.4038721905489435,157.94679392043477,149.5792634072466,153.0211196804735,0.9805223620736736,0.9066690258467368,1.143614520764327,0.2475797856229592,0.2041241452319315,0.0138888888888888,0.704118939897982,2,0.0440528634361233,0.198237885462555,1.453125,0.609375,0.84375,0.3116660319254311,0.5555555555555556,2.896339003371468,3.776873725994332,0.9473844505291,0.9844214875661372,0.2501810185986466,27.670579704311383,17.696185628620217,6.606881964512918,65.98515960585141,12.957743449231543,26.61794903231368,4.627420794922911,5.2108513407667605,5.432902890880455,0.1764705882352941,2.0413907692922115,5.883647078538049,2.1099936587007164,5.969305287951849,18.3
1.1039152300446493,34.0,24.0,292.0,4254.306644412466,2.2222222222222223,1.9696969696969693,1.564102564102564,210.9529670704829,140.74361835444452,1.5914650955555554,1.1478664764739697,0.9338761425098976,166.5910129807099,158.61602449213456,166.62706851055475,0.9954855194050458,1.4923029183126266,1.5833162263988123,0.3722491446254208,0.0,0.0,0.5932403403718878,0,0.3999999999999999,0.15,0.6785714285714286,0.4642857142857143,0.2142857142857142,0.1060565984621217,0.0,1.8784775129881184,3.2210972500579564,0.8078347747194918,0.8078347747194918,0.8163039475961553,18.84689269817368,13.344558822616634,5.783244946364939,0.0,0.0,10.987950663026256,1.6094379124341005,0.0,0.0,0.5,1.9211620106898817,5.74784421237629,0.8823921585058763,5.783244946364939,15.3
1.2507276024637786,532.0,760.0,1158.0,19942.50753087423,4.152173913043479,3.6987951807228914,2.8306451612903225,233.3870374075172,201.26582636548272,1.4458157440869563,1.258039415596952,1.0174768830792662,169.54855025424396,157.4169642449289,166.05882784009663,0.9774160146345152,1.099836485594354,1.525951936865627,0.2054314432517647,0.3257812519480123,0.1831799838473508,0.5792607584830342,0,0.2758620689655172,0.4137931034482758,0.6739130434782609,0.6739130434782609,0.0,0.1508437121919472,0.2666666666666666,2.592648021495528,3.6189492088298105,0.8305599130346862,0.9241102646929144,0.9305400662428278,23.305090398596576,0.0,49.33464667875103,0.0,0.0,25.138517418623906,4.143134726391533,4.23410650459726,4.060443010546419,0.2083333333333333,2.3533696597192524,4.979620874881744,4.070325339078978,0.0,17.7
