ABC,SpAbs_A,SpAD_A,VE1_A,VE2_A,VR1_A,VR2_A,VR3_A,nAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nO,nF,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS4v,AATS5v,AATS6v,AATS7v,AATS7se,AATS0pe,AATS2pe,AATS4pe,AATS5pe,AATS6pe,AATS7pe,AATS8pe,AATS0are,AATS2are,AATS4are,AATS5are,AATS6are,AATS7are,AATS8are,AATS5p,AATS6p,ATSC0c,ATSC2c,ATSC4c,ATSC5c,ATSC7c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC6dv,ATSC7dv,ATSC0d,ATSC1d,ATSC5d,ATSC6d,ATSC7d,ATSC0s,ATSC2s,ATSC4s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC5v,ATSC7v,ATSC8v,ATSC0se,ATSC2se,ATSC4se,ATSC7se,ATSC0pe,ATSC2pe,ATSC4pe,ATSC7pe,ATSC0are,ATSC2are,ATSC4are,ATSC7are,ATSC0p,ATSC5p,ATSC7p,ATSC8p,ATSC0i,ATSC2i,ATSC5i,ATSC7i,ATSC8i,AATSC0c,AATSC2c,AATSC4c,AATSC5c,AATSC7c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC6dv,AATSC7dv,AATSC0d,AATSC1d,AATSC5d,AATSC6d,AATSC7d,AATSC0s,AATSC2s,AATSC4s,AATSC7s,AATSC8s,AATSC1Z,AATSC2Z,AATSC7Z,AATSC8Z,AATSC1m,AATSC2m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC7v,AATSC8v,AATSC0se,AATSC2se,AATSC4se,AATSC7se,AATSC0pe,AATSC2pe,AATSC4pe,AATSC7pe,AATSC0are,AATSC2are,AATSC4are,AATSC7are,AATSC0p,AATSC5p,AATSC7p,AATSC8p,AATSC0i,AATSC2i,AATSC5i,AATSC7i,AATSC8i,MATS2c,MATS4c,MATS5c,MATS7c,MATS1dv,MATS2dv,MATS6dv,MATS7dv,MATS1d,MATS5d,MATS6d,MATS7d,MATS2s,MATS4s,MATS7s,MATS1Z,MATS2Z,MATS7Z,MATS8Z,MATS1m,MATS2m,MATS7m,MATS8m,MATS1v,MATS7v,MATS8v,MATS2se,MATS4se,MATS7se,MATS1pe,MATS2pe,MATS4pe,MATS7pe,MATS2are,MATS4are,MATS7are,MATS5p,MATS7p,MATS8p,MATS2i,MATS5i,MATS7i,MATS8i,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS8Z,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS2v,GATS7v,GATS1se,GATS2se,GATS3se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS1pe,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS6pe,GATS7pe,GATS8pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS5are,GATS6are,GATS7are,GATS8are,GATS1p,GATS2p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS5i,GATS6i,GATS7i,GATS8i,BCUTc-1h,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTm-1h,BCUTv-1h,BCUTpe-1h,BCUTare-1h,BCUTp-1h,BCUTp-1l,BCUTi-1h,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C2SP2,C3SP2,C1SP3,C2SP3,C4SP3,HybRatio,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-6d,AXp-7d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-2dv,AXp-3dv,AXp-4dv,AXp-5dv,AXp-6dv,AXp-7dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,NsCH3,NssCH2,NaaCH,NaasC,NssssC,NssO,NsF,NssssSi,SsCH3,SssCH2,SaaCH,SaasC,SsssN,SssO,SsF,MAXaaCH,MAXaasC,MAXsssN,MINaaCH,MINsssN,ECIndex,ETA_alpha,ETA_shape_p,ETA_shape_y,ETA_shape_x,ETA_beta,ETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,fragCpx,fMF,nHBAcc,IC0,IC4,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA12,SMR_VSA1,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,MDEC-11,MDEC-12,MDEC-13,MDEO-11,MDEO-12,MDEN-33,MID,MID_h,AMID_h,MID_C,AMID_C,AMID_N,MID_O,AMID_O,MID_X,AMID_X,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,apol,bpol,nRing,n6Ring,naRing,n6aRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,Vabc,MWC01,TMWC10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,AvgIpc,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA14,TPSA,EState_VSA11,FractionCSP3,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_alkyl_halide,fr_aryl_methyl,fr_benzene,fr_ether,fr_halogen,log_110
78.96794944,124.9246775,124.9246775,7.519569399,0.0767303,4623.889718,47.18254814,10.72137395,54,54,132,98,34,72,10,12,12,1962,1798,3213,3565,4390,3456,3718,4690,3604,602,778,1217,1394,1457,1459,1401,1294,1200,1499.708333,600.9166667,1682.902778,1543.666667,3318.805556,2292.444444,1959.888889,3174.222222,2610.5,4434,4596,7864,9326,11509,9961,9724,10894,8870,18097.29898,18150.28859,31296.88786,36480.97911,45596.21832,37888.30022,37470.02897,43097.60935,34749.72991,36811.75677,46012.09616,71385.42741,87461.91537,94447.92234,92839.00331,89452.45905,83848.04249,75040.85275,1137.668632,1157.460968,2017.269208,2652.44526,3312.640404,3423.772528,3123.796396,3194.266544,2696.952256,978.1272,992.001,1745.4526,2252.3315,2847.5662,2894.8702,2643.0625,2732.182,2288.6198,976.4796,969.6,1723.98,2216.942,2833.416,2875.624,2616.008,2728.108,2275.948,230.9126668,293.5174665,453.0372325,549.3112536,577.5123422,580.773707,560.8476876,513.2412118,469.6219347,21758.51443,20747.20029,36705.78157,49216.30117,62301.25494,66250.21313,59758.28915,60803.55808,51098.03859,14.86363636,12.48611111,13.3875,11.0371517,11.4921466,8.618453865,9.967828418,12.81420765,11.40506329,4.560606061,5.402777778,5.070833333,4.315789474,3.814136126,3.63840399,3.756032172,11.36142677,4.173032407,7.012094907,4.779153767,8.687972659,5.716819063,5.254393804,8.672738312,8.261075949,33.59090909,31.91666667,32.76666667,28.87306502,30.12827225,24.840399,26.06970509,29.76502732,28.06962025,137.1007499,126.0436708,130.4036994,112.9442078,119.3618281,94.48453919,100.4558418,117.753031,109.9674997,247.24587,231.5187115,239.8189251,229.0930123,8.727504219,7.410054545,7.272719167,7.45436178,7.219127681,7.085958445,7.464978142,7.242467722,7.397572727,7.18325,7.417319372,7.17113217,7.013426273,7.453846995,7.202367089,1.448313484,1.503613103,3.257936739,0.938967607,2.372820487,0.581053413,1.246684865,638.3333333,113.3333333,217.3333333,-65.63888889,791.8333333,113.2424242,25.79614325,42.02869605,-4.192607897,-17.80853994,646.9791667,358.6944444,565.96875,575.5798611,542.0069444,910.3333333,18.33333333,165.6666667,886.1666667,451.7777778,4432.012712,84.43108306,850.9548435,4254.460961,2233.870131,5270.534493,50.56101689,194.3714774,372.4310462,1232.444414,25.48287188,17.43660349,16.3326235,30.59125634,35.61660606,24.09640716,26.10094307,43.8045741,41.64900606,29.34915262,30.15644004,50.61893774,32.05775834,9.015174015,0.870180393,7.312684874,466.2236724,278.8777443,-10.34130851,166.3436538,25.94849247,0.024681339,0.003912365,0.006211572,0.001449011,0.003406243,4.835858586,0.787037037,0.905555556,-0.175975573,2.163479053,0.857897153,0.179139884,0.104809716,-0.011240236,-0.048657213,4.901357323,1.494560185,1.481593586,1.572622571,1.71521185,0.127314815,0.690277778,2.421220401,1.429676512,0.586326966,3.545645181,11.62421027,7.069209274,39.92829162,0.351118173,1.017571164,3.900140552,0.19305206,0.072652515,0.042755559,0.083582668,0.269822773,0.100401697,0.068327076,0.119684629,0.315522773,0.122288136,0.07894356,0.138303109,0.242861806,0.022481731,0.002377542,0.023141408,3.531997518,1.161990601,-0.025788799,0.454490857,0.082115483,0.158515105,0.251670786,0.058708768,0.138008834,0.162750218,0.187258486,-0.036389727,0.447382614,0.208812773,0.12217049,-0.013102078,-0.056716837,0.304927816,0.302282304,0.320854504,0.018460881,0.100091542,0.351081391,0.207305712,0.017462757,0.105601043,0.346207436,0.210544438,0.008793719,0.025484966,0.097678623,0.376336387,0.221471654,0.432954032,-0.013309349,0.372102382,0.253229463,0.443567558,0.387573089,0.250199247,0.438330036,0.092570055,0.009789691,0.09528632,0.328989643,-0.007301477,0.128678136,0.02324902,1.392749315,0.891007043,0.871522115,1.352093613,0.978846895,0.965587479,0.36483899,0.501083551,0.735113856,0.93907837,1.470330701,1.020057539,0.627440825,0.793611396,0.883674516,1.060409419,1.393186369,1.053848104,0.897177047,1.001741874,1.033543607,1.079933643,0.448700603,0.804789731,0.799751215,1.536163616,1.262345209,0.779813358,0.669218149,0.508658306,0.553428231,0.741792718,0.8344133,1.393816813,1.105702278,0.701430449,0.801942303,0.507077124,0.549661784,0.732942373,0.824702598,1.400788566,1.109025785,0.703219707,0.791113062,0.85169083,0.944791415,0.570806923,0.412658929,0.849585213,0.883802716,1.508459934,1.219226619,0.678265895,0.721507134,0.5247646,0.386341848,0.783566758,0.839704859,1.550694694,1.210710726,0.658441005,0.711027119,0.542556865,0.388826086,0.801785349,0.853131275,1.539489984,1.216486693,0.66464671,0.712286574,0.880039608,0.844967256,1.073459719,0.942990862,1.110861612,0.977468942,0.877435659,0.816516117,0.634358142,0.97349721,1.155692972,1.177850602,0.904383133,0.87537069,0.556128126,7.024214066,2.777044863,4.161404275,8.016943948,1.086943797,9.024261634,19.01506555,20.96880667,4.018918776,4.135932816,2.067474565,0.524379878,17.44021318,0.703446298,2451.086665,1229.079047,1940.73349,2458.013779,25.08177325,1229.079047,7.071428571,9.76552339,0.099648198,4.561240547,1146.251963,11.6964486,2449.498133,1228.487128,1940.303241,2456.821683,25.06960901,1228.487128,7.47612418,9.765533189,0.099648298,4.561241551,1146.044394,11.69433055,3011.311064,1499.741952,2391.602331,3004.069946,30.65377495,1499.741952,9.779739851,0.099793264,4.562695269,1144.522243,11.6787984,2454.256006,1230.532003,1942.844291,2460.925067,25.11148028,1230.532003,6.807999975,9.765554454,0.099648515,4.561243728,1146.350598,11.69745508,2436.3536,1221.948552,1929.319867,2443.743155,24.93615464,1221.948552,7.543503933,9.765398452,0.099646923,4.561227753,1146.192271,11.6958395,2410.677555,1209.480148,1908.607475,2418.79126,24.68154347,1209.480148,8.282740696,9.764649349,0.099639279,4.56115104,1146.327101,11.69721532,3485.266102,1724.195988,2763.575531,3463.87085,35.34562092,1724.195988,9.788501795,0.099882671,4.563590796,1146.001869,11.69389662,2437.750481,1222.31363,1933.920382,2444.486917,24.94374405,1222.31363,6.876778523,9.769266668,0.099686395,4.561623789,1145.109435,11.68479016,4780.976634,144,110,80,54,64,107,35,0.059173238,0.053153496,40,14,4,0,2,0.088235294,1.71306795,3.055409999,0.511402171,0.672763273,11.16347755,1.083333333,4.795905753,1.494016936,3.272974641,0.116494925,0.925993852,0.135734289,24.47525839,50.41335414,82.53220741,7.414740876,10.96886673,14.2223991,70.08575328,46.33414445,46.60470069,39.60633921,37.54490729,27.89054836,20.35245768,17.68310133,0.037412606,0.02364051,49.03682012,28.53687994,22.37146658,16.98793925,12.46782926,8.171425453,5.010373168,3.471857424,0.128571647,0.066881651,0.033972287,0.018487388,0.009210245,0.004641521,113.6666667,111.8194021,99.14957378,139.5324108,138.3215686,140.512,97.01494731,148.8840583,0.861111111,0.847116682,3177.907557,1588.953779,2519.367161,3177.907557,32.42762813,1588.953779,9.77327466,0.099727292,4.562033971,1145.157729,11.68528295,0,0,32,22,6,2,12,0,0,0,31.76340769,-11.37464824,2.128339375,11.88179656,186.2456808,1.479142095,0.205259538,0.550701791,0.300554552,0.513467896,7412,44.36190476,0.159939888,0.374194933,0.06762559,135,64,71,0.724489796,1,0.010204082,113.6514298,1.159708468,18.61034459,309.1975592,3.155077135,46.33414445,195.5461294,1.995368667,27.72379987,2.580069109,0.026327236,3.698069109,0.037735399,0.047327502,0.768470418,0.931000972,0.618753068,0.931000972,0.323285233,0.14971735,7,0.071428571,0.486221294,0.227778706,2594.26,0.53030303,10,1.730400425,5.779094498,228.4128561,442.8404737,555.0660362,721.0660362,762.8404737,794.8404737,0.245642194,0.476244233,0.596935046,0.775456539,0.820382051,0.854795833,0.230238097,0.446379199,0.559501553,0.726828054,0.76893631,0.801192021,5.313993694,3.689542046,2.83934839,1.581772633,1.265299621,1.022875379,18.86480214,37.67947323,47.89114922,53.64121086,56.52032171,58.7652308,284.0005177,209.1995788,137.816294,105.2744635,92.35301874,84.14570894,76.20512397,29.52675386,13.57058714,836.2,542.9772678,9.473725908,52.68498057,54.30543812,167.8466156,17.19327005,67.25715703,22.99804733,10.82998094,100.515004,35.53517501,272.0120671,47.68561576,29.07336483,71.9626319,10.82998094,24.68756843,116.2446184,194.1237462,0,0,75.43452567,22.99804733,149.5540307,56.87449542,92.39604374,0,121.3273414,0,0,11.84086864,22.3204257,38.35629747,198.1274773,-4.532951457,31.76340769,-14.08377969,0,0.022727273,4.035641075,3.430681923,1.808645358,1.295680571,0.345525161,201.4830208,47.97675383,0.489558713,153.5062669,1.566390479,0.091974536,18.58911606,0.189684858,20.37413327,0.207899319,174,254,367,442,544,748,943,1078,1252,6010,162.014962,64.721038,13,9,9,9,12,0.109090909,15.2576,324.336,167.98,167.98,25,15.77777778,18.19444444,8.224444444,5.722777778,5.845170068,4.162202381,2.29435941,1.682530864,1.416198347,0.227272727,0.090676884,0.087895867,0.028052832,0.028793941,0.01963303,0.012746441,0.009144189,0.00778131,0.547600877,44,22,1097.011549,110,299.0640961,159.3820412,1342.208332,10.16824494,75635,207,568,712,35.15277778,20.41666667,0.052817571,0.06520061,1343.058,1308.786,1342.208332,486,0.410722206,0.410722206,0.265306122,0.520408163,0.785714286,19.43275668,2.74235112,1.335924017,70.08575328,49.03682012,49.03682012,46.33414445,28.53687994,28.53687994,22.37146658,22.37146658,16.98793925,16.98793925,12.46782926,12.46782926,3.81E+26,64.14370067,22.54607944,9.722745428,24.70519407,167.98,52.68498057,0.083333333,98,14,9,9,10,26,12,13,15.2576,324.336,12,0,9,2,12,7.185972724
