VE1_A,ATS4s,ATSC2s,ATSC2Z,ATSC5i,MATS2m,MATS7se,GATS4s,GATS6s,GATS2Z,GATS7pe,GATS1are,GATS4are,Xc-3d,ETA_eta_BR,BIC4,EState_VSA5,MID_O,GGI9,AvgIpc,log_110
4.3411073474437325,2883.1666666666665,219.2489504346555,303.13872452334,29.658959579901698,0.1236848075766159,0.2576961462166017,0.8193600251800472,1.0482229071470175,0.6385652927725939,0.6504804676535296,0.567991395422141,0.9225487404722286,12.09550881289522,4.1197667064437535,0.7323314571548093,84.92913895846256,26.906121081946907,1.8000154320987658,1.6994117039111518,7.005468648
8.411099240781457,1998.1666666666667,26.18216049382716,291.20468113083507,36.74479369525225,0.1202319718802351,-0.020767947632888,0.9218812135800144,0.8159326659323513,0.6849778407398275,1.1925352184807425,0.6424812217056355,1.07024462890126,10.195188181454109,3.6197667064437535,0.7060239471525037,0.0,26.90116441345799,1.4800154320987655,1.6426104112954063,7.044424472
7.44597457245161,1775.666666666667,18.830148087059413,210.5055398185666,40.98028402635238,0.101693458092372,-0.0861128756370433,0.9104021462025724,0.8494970476043507,0.6864776579463047,1.1045440532025907,0.6197308298722556,1.0472882686315832,8.587581153872472,3.107599880271993,0.7449713189250446,0.0,22.75140152053267,1.2800154320987658,1.400866550348227,7.00976742
6.334558811000241,1816.666666666667,24.07561599489162,301.9400247251831,3.081829353331317,0.1407500428904065,-0.088717545578774,0.902297972903332,1.0483579032887242,0.6663161341151012,1.0916498843563294,0.6203877143200226,1.062647789500875,8.99781786830608,3.2862326752260835,0.7491848797168638,9.799819461700956,22.749451213568275,1.360015432098766,1.6696730535036932,7.084536977
6.884116895484933,2227.777777777778,231.190167585772,313.0624320734209,88.86234540589611,0.1372934158686332,0.140444561587464,0.8488254227017294,0.8919283077406835,0.6201922590128137,1.1358496091170187,0.5714762344621275,0.9138564737116116,11.8886675551702,4.000093201632534,0.7481701339246621,48.53093654769288,26.92265384096984,1.679413580246914,1.3425684563082096,6.949204503
6.421036328741738,2066.333333333333,231.46712033833143,309.370519031142,31.86701367798731,0.145172963910442,0.3334546409983639,0.8597137498688345,1.0686646507198645,0.6080686941645682,1.114239072110946,0.5510220955903408,0.9266097422600617,11.419251458348912,3.8467461920100967,0.7398148846499459,60.6636706846161,22.75536323854009,1.8206481481481485,1.5407676605227942,7.033656936
6.599795607715673,2156.222222222222,230.10873716129183,314.6836975479636,86.39590413580441,0.146531344852083,0.158024572981731,0.8355768835868851,0.9037531746563986,0.6075882118728517,1.1132917906638142,0.5632672304940577,0.8890807096086222,11.480419264706336,3.863582944415706,0.7414916444763666,60.6636706846161,24.84670994795067,1.668163580246914,1.6358584229301854,6.92384597
7.559850824797003,1432.0277777777778,-0.9787785704848772,28.452437574316384,57.58094115092384,0.0168931087598925,-0.1190216327330584,1.008743524947429,0.9670476796820002,0.6784840907178729,1.064465579654244,0.6360053052596951,1.0996809024453449,5.655757127288846,2.186102980334096,0.8928922927359835,72.79640482153933,22.79091554112965,1.0844135802469137,4.1832990220432045,6.747184204
7.544723777348877,1428.0277777777778,-1.2010007927070996,28.452437574316388,59.6494827161943,0.0168931087598925,0.0297921887685248,1.0209460675879225,1.071289545185982,0.6784840907178729,0.9455602201012484,0.6360053052596951,1.1561649460191954,5.655757127288846,2.186102980334096,0.8812170016981788,60.6636706846161,22.78532352533253,0.9394290123456792,4.251924787889347,6.626157463
7.540076905032239,1421.2222222222222,-1.3121119038182103,28.452437574316377,59.69073255427492,0.0168931087598925,0.0631749809030226,1.0337233676716269,1.0774933575777434,0.6784840907178729,0.8722168338492285,0.6360053052596951,1.1983656682295434,5.655757127288846,2.186102980334096,0.8672066524528128,60.6636706846161,22.781627134192988,1.0219290123456792,4.200502950883535,6.805735461
7.374769143886911,1351.5555555555557,-1.9277979339884097,28.79927437641728,58.92406632811958,0.0197486187828182,-0.0279578366559491,1.0132993399523462,1.045965021591643,0.6632191647298634,0.960331137893527,0.6228572155665009,1.1364372331270514,5.247508836824983,2.049592723117268,0.8938396075699951,78.86277189000094,20.708716512512268,0.9544212962962964,4.050058176179112,7.008496677
7.443718623468041,1349.5555555555557,-2.038909045099521,28.79927437641728,59.95604306880944,0.0197486187828183,0.0566429757595883,1.0194977135743952,1.101327138339199,0.6632191647298634,0.891961497226368,0.622857215566501,1.166952967147951,5.247508836824983,2.049592723117268,0.8728155352267889,84.92913895846256,20.705975773718524,0.950679012345679,4.087775917292368,6.982566168
4.426808380665702,2466.3888888888887,186.2702876848041,102.14222222222214,48.28338954238569,0.0645441636312343,0.3052167361398267,0.8737962399825894,1.2351607681322587,0.6209703417150225,0.5149306400041763,0.5661921260791594,0.9662404748624018,8.755436495847734,3.061759549289028,0.8563257843799812,133.46007550615548,22.78306001377988,1.4706790123456792,1.6371160198308543,7.049531882
7.61023795119231,1581.3888888888891,8.303158055174528,126.43061728395072,53.86021504673258,0.0763185042799706,0.0007202175204027,0.94572480905261,0.9874652380701252,0.6677891559014683,1.0662705257876062,0.6261067930853265,1.0872711842519764,6.85511586440662,2.561759549289028,0.8563257843799812,36.39820241076966,22.77810243454883,1.150679012345679,1.6669702964150956,6.827027251
7.443718623468041,1358.8888888888887,0.0235003542279326,35.9634029172854,57.461751898051325,0.0250375500728168,-0.060665404207169,0.9588323287205892,1.0945696218594267,0.6737135680666181,0.9339605902991656,0.5976659588309948,1.0725230920198814,5.247508836824983,2.049592723117268,0.8727225662973724,48.53093654769288,18.62824320275997,0.950679012345679,4.087775917292368,6.842195981
7.371512927529416,1399.888888888889,7.167214869345022,140.7877672488058,19.36743060745581,0.1034678791760626,-0.0511588836711251,0.9323188129322282,1.271183546319013,0.6359441561311661,0.8918369459144475,0.5952617422771459,1.078621608867889,5.657745551258589,2.228225518071352,0.8610522253638512,36.39820241076966,18.62625399467085,0.9906790123456792,4.132753410533479,7.138995211
7.538155811507897,1408.925925925926,16.64653341233599,-27.49141776937621,23.875801447903942,-0.0136593911792551,0.1013529168441623,0.9750371001253682,1.0021662618197074,0.8979531882531788,0.7929054440928989,0.7557657089930031,1.087802984325221,6.454615618011532,2.342485941930722,0.8612505030654976,60.6636706846161,22.671734878891137,1.091311728395062,4.168824253861649,6.829137988
7.310433299118451,1649.5555555555557,194.2424747474748,98.8654545454545,51.84286954905232,0.0797970678506754,0.3143800601402167,0.94810569084221,1.2844522161339298,0.5778556647109653,1.040537749578001,0.5526951113285747,0.9966300930394038,8.079179141301424,2.788739034855372,0.8595186778695989,97.0618730953858,18.632283721182898,1.6019290123456793,4.262581674209943,6.903111423
