VE1_A,ATSC2Z,ATSC0i,ATSC5i,AATSC2c,MATS2m,MATS1v,MATS7are,GATS6c,GATS1dv,GATS7dv,GATS4s,GATS6s,GATS2Z,GATS7pe,GATS1are,GATS4are,ETA_eta_BR,BIC4,EState_VSA5,MID_O,BCUT2D_CHGHI,AvgIpc,log_110
4.3411073474437325,303.13872452334,420.361652919736,29.658959579901698,0.0034235532322371,0.1236848075766159,0.0140563244807685,0.2568734467391128,0.9381386900069904,0.3935780825316626,0.859065550906555,0.8193600251800472,1.0482229071470175,0.6385652927725939,0.6504804676535296,0.567991395422141,0.9225487404722286,4.1197667064437535,0.7323314571548093,84.92913895846256,26.906121081946907,2.723475399566115,1.6994117039111518,7.005468648
8.411099240781457,291.20468113083507,278.4745661807636,36.74479369525225,0.0033106486895143,0.1202319718802351,0.0162416102084587,-0.0140383668384438,0.8440279257383163,0.4216436312820455,1.0823387800145954,0.9218812135800144,0.8159326659323513,0.6849778407398275,1.1925352184807425,0.6424812217056355,1.07024462890126,3.6197667064437535,0.7060239471525037,0.0,26.90116441345799,2.419345847860332,1.6426104112954063,7.044424472
7.44597457245161,210.5055398185666,239.95022032491352,40.98028402635238,0.0034199307123331,0.101693458092372,0.0171436341186841,-0.0617557553933702,0.7956216117481059,0.4205467239421638,1.0768135515943895,0.9104021462025724,0.8494970476043507,0.6864776579463047,1.1045440532025907,0.6197308298722556,1.0472882686315832,3.107599880271993,0.7449713189250446,0.0,22.75140152053267,2.4142747951676897,1.400866550348227,7.00976742
6.334558811000241,301.9400247251831,248.52364929015823,3.081829353331317,0.0032807614800768,0.1407500428904065,0.0181713572237621,-0.0762204990174543,0.8083875707262639,0.4072754720503473,1.0672228539832038,0.902297972903332,1.0483579032887242,0.6663161341151012,1.0916498843563294,0.6203877143200226,1.062647789500875,3.2862326752260835,0.7491848797168638,9.799819461700956,22.749451213568275,2.419401627839171,1.6696730535036932,7.084536977
6.884116895484933,313.0624320734209,402.43301272436594,88.86234540589611,0.0038067190686297,0.1372934158686332,0.0106293540466361,0.1420420931913992,0.9896071026027408,0.3815499589026461,1.0185196673636878,0.8488254227017294,0.8919283077406835,0.6201922590128137,1.1358496091170187,0.5714762344621275,0.9138564737116116,4.000093201632534,0.7481701339246621,48.53093654769288,26.92265384096984,2.446581843783291,1.3425684563082096,6.949204503
6.421036328741738,309.370519031142,385.9011494488657,31.86701367798731,0.0036676733323766,0.145172963910442,0.0151779786590873,0.3515641242954717,1.046100858726702,0.375067785149529,1.0058593639541995,0.8597137498688345,1.0686646507198645,0.6080686941645682,1.114239072110946,0.5510220955903408,0.9266097422600617,3.8467461920100967,0.7398148846499459,60.6636706846161,22.75536323854009,2.4535092581785367,1.5407676605227942,7.033656936
6.599795607715673,314.6836975479636,387.1629057670837,86.39590413580441,0.0038252920345043,0.146531344852083,0.0112576632613706,0.1670518237962198,1.0219262864625924,0.3744843264090919,0.9739563222601088,0.8355768835868851,0.9037531746563986,0.6075882118728517,1.1132917906638142,0.5632672304940577,0.8890807096086222,3.863582944415706,0.7414916444763666,60.6636706846161,24.84670994795067,2.450888171824798,1.6358584229301854,6.92384597
7.559850824797003,28.452437574316384,169.47807123843964,57.58094115092384,0.0045783307309353,0.0168931087598925,-0.0011171016974263,-0.1136915903741382,0.8117762631640241,0.4096587043616296,1.0495830856846984,1.008743524947429,0.9670476796820002,0.6784840907178729,1.064465579654244,0.6360053052596951,1.0996809024453449,2.186102980334096,0.8928922927359835,72.79640482153933,22.79091554112965,2.427773312312186,4.1832990220432045,6.747184204
7.544723777348877,28.452437574316388,169.47807123843967,59.6494827161943,0.0047016295427566,0.0168931087598925,-0.0011171016974264,0.0351822285000884,0.9268830862703088,0.4096587043616297,0.9818089303905098,1.0209460675879225,1.071289545185982,0.6784840907178729,0.9455602201012484,0.6360053052596951,1.1561649460191954,2.186102980334096,0.8812170016981788,60.6636706846161,22.78532352533253,2.4263397960247053,4.251924787889347,6.626157463
7.540076905032239,28.452437574316377,169.47807123843964,59.69073255427492,0.0048267150258187,0.0168931087598925,-0.0011171016974263,0.0782977279985044,0.9243373159733697,0.4096587043616297,0.9304223071306166,1.0337233676716269,1.0774933575777434,0.6784840907178729,0.8722168338492285,0.6360053052596951,1.1983656682295434,2.186102980334096,0.8672066524528128,60.6636706846161,22.781627134192988,2.4262671455736875,4.200502950883535,6.805735461
7.374769143886911,28.79927437641728,154.51181682413562,58.92406632811958,0.0048913998838391,0.0197486187828182,-0.0014804358347143,-0.0216220228593218,0.8933190312673593,0.4008279564572785,0.9989973536768422,1.0132993399523462,1.045965021591643,0.6632191647298634,0.960331137893527,0.6228572155665009,1.1364372331270514,2.049592723117268,0.8938396075699951,78.86277189000094,20.708716512512268,2.4264683357017764,4.050058176179112,7.008496677
7.443718623468041,28.79927437641728,154.5118168241356,59.95604306880944,0.0049593847683941,0.0197486187828183,-0.0014804358347141,0.0632655445155042,0.9614340942963,0.4008279564572784,0.9509852793676916,1.0194977135743952,1.101327138339199,0.6632191647298634,0.891961497226368,0.622857215566501,1.166952967147951,2.049592723117268,0.8728155352267889,84.92913895846256,20.705975773718524,2.425624362976281,4.087775917292368,6.982566168
4.426808380665702,102.14222222222214,338.0684138064844,48.28338954238569,0.0042117546364128,0.0645441636312343,0.0037339380205618,0.3026566765380883,1.0246897839257834,0.3858261670761672,0.7677616501145914,0.8737962399825894,1.2351607681322587,0.6209703417150225,0.5149306400041763,0.5661921260791594,0.9662404748624018,3.061759549289028,0.8563257843799812,133.46007550615548,22.78306001377988,2.722598514663072,1.6371160198308543,7.049531882
7.61023795119231,126.43061728395072,195.9540024759332,53.86021504673258,0.0040475298469977,0.0763185042799706,0.0072666246693571,0.0015778003907359,0.9081370122142972,0.4031988445645051,1.0211970735845055,0.94572480905261,0.9874652380701252,0.6677891559014683,1.0662705257876062,0.6261067930853265,1.0872711842519764,2.561759549289028,0.8563257843799812,36.39820241076966,22.77810243454883,2.428864718222284,1.6669702964150956,6.827027251
7.443718623468041,35.9634029172854,157.22688322646903,57.461751898051325,0.0044112949874588,0.0250375500728168,0.0058617479632241,-0.0431752993006816,0.879096880479293,0.4048551571614859,1.0183271679619754,0.9588323287205892,1.0945696218594267,0.6737135680666181,0.9339605902991656,0.5976659588309948,1.0725230920198814,2.049592723117268,0.8727225662973724,48.53093654769288,18.62824320275997,2.425259493891785,4.087775917292368,6.842195981
7.371512927529416,140.7877672488058,166.0333220289948,19.36743060745581,0.0041390180632914,0.1034678791760626,0.008362852729081,-0.0421478250753424,0.8771731308252497,0.3794589204781632,1.0113768869559736,0.9323188129322282,1.271183546319013,0.6359441561311661,0.8918369459144475,0.5952617422771459,1.078621608867889,2.228225518071352,0.8610522253638512,36.39820241076966,18.62625399467085,2.430605773611749,4.132753410533479,7.138995211
7.538155811507897,-27.49141776937621,185.6628216451553,23.875801447903942,0.0065402229348589,-0.0136593911792551,0.0083085693954476,0.1154241419885975,0.9193663778240596,0.4127616952453641,0.9041501224180236,0.9750371001253682,1.0021662618197074,0.8979531882531788,0.7929054440928989,0.7557657089930031,1.087802984325221,2.342485941930722,0.8612505030654976,60.6636706846161,22.671734878891137,2.429941090850192,4.168824253861649,6.829137988
7.310433299118451,98.8654545454545,303.4549173487027,51.84286954905232,0.0047666815627597,0.0797970678506754,0.0027068495033445,0.3246368237923345,1.1722982447736776,0.3664823670053795,0.9785505031859324,0.94810569084221,1.2844522161339298,0.5778556647109653,1.040537749578001,0.5526951113285747,0.9966300930394038,2.788739034855372,0.8595186778695989,97.0618730953858,18.632283721182898,2.458466343354589,4.262581674209943,6.903111423
