ZMIC0,EState_VSA7,Xp-6dv,MATS8m,ATS1d,ATS7p,SIC1,MolWt,VE2_Dzi,Xp-7dv,fragCpx,Zagreb2,SaaCH,ATSC2dv,ATS5d,SpAD_Dzare,Xch-5d,ATSC0pe,ATS7m,Sse,EState_VSA1,PEOE_VSA1,ATSC8m,ATS6i,VR2_Dzare,fr_C_O_noCOO,SpDiam_Dzv,n5AHRing,Kappa2,SpMAD_Dzpe,naRing,MATS7c,qed,VR2_Dzp,BertzCT,AATSC6se,MATS2pe,AMID_O,ETA_eta_B,TIC0,SMR,FpDensityMorgan2,AMID_N,EState_VSA8,NaaCH,GATS5dv,C3SP2,GGI8,SM1_Dzse,AATS5s,Xc-4dv,ATS0i,AATS5m,VE3_DzZ,SpAD_Dzse,VE3_Dzp,GATS6dv,Xch-6d,nBondsA,SpAbs_Dzse,VE1_Dzpe,Xch-5dv,ATS5s,SpAD_D,BIC2,MAXaasC,NumAliphaticHeterocycles,GATS2se,GATS8pe,ATS8m,AATS7dv,SpMAD_Dzv,ATS8p,VR2_Dzi,Chi0v,VR3_Dzpe,VE1_Dzare,RingCount,ATS3i,AATSC3Z,AATSC2se,Xp-4d,ATS3dv,ATS1pe,MPC2,VR1_D,fr_C_O,AATSC7s,n9FARing,AATSC2c,ATS3pe,MDEC-22,ATS5m,ETA_eta,ATSC5p,AATS6dv,ATSC8i,SRW05,MATS3dv,nFRing,ETA_dPsi_A,MolMR,Chi0n,Chi1,VE3_Dzare,EState_VSA9,MPC10,ATSC4are,GATS5se,ATS7s,Xp-3dv,TSRW10,Chi3v,RPCG,BIC0,VR1_Dzse,EState_VSA5,GGI2,LogEE_Dzv,ATSC1m,AATS4Z,AATSC2Z,MID_C,n5Ring,Xp-2d,AATSC2m,MINaasC,AETA_eta_F,SpMax_Dzpe,ATS8Z,MATS7dv,Sp,BalabanJ,MPC6,LabuteASA,GATS6s,MPC5,nC,Sare,Xc-3dv,SpAD_Dzm,HeavyAtomCount,MATS4se,fr_ether,VE2_Dzpe,AATS6Z,GATS5c,AATS4m,SMR_VSA6,MDEC-11,ATSC7c,ATS0v,AATSC4s,VE1_Dzi,ATS1s,NdssC,fr_bicyclic,ATSC7Z,SpMax_DzZ,ATSC6se,ATS5pe,ATS2se,MATS8d,JGI1,VR2_D,ATSC5i,SM1_Dzare,SpMax_Dzm,ATS6m,ZMIC1,n9FRing,n9FHRing,ATS0d,AATS8dv,ATS8dv,ETA_eta_L,ETA_dBeta,ATS7dv,AATS3dv,VR1_Dzv,VR3_Dzare,ATS8d,AATSC1v,MATS4c,MATS2are,VSA_EState4,GATS6c,ATS7d,VE2_D,SlogP_VSA2,SpAbs_Dzp,GATS5are,ATS8se,VE3_Dzpe,ATS0Z,AATSC8d,MATS3Z,GATS5s,EState_VSA3,MPC7,Xp-2dv,Xp-1d,MWC01,GATS7are,Kier2,ATSC4se,ATS3Z,ATSC2m,AATS4s,BCUTd-1h,SpAD_A,AATSC0pe,ATS1se,ATSC0se,MATS2se,NumAromaticRings,AATSC4pe,nBonds,VR1_Dzm,ATSC3Z,fr_ketone,AATSC1dv,Chi2n,SpMax_Dzse,nFAHRing,AATSC7pe,JGI10,fr_aniline,SM1_Dzpe,nHBAcc,NssO,ETA_shape_x,EState_VSA2,ATS8i,MATS2Z,SM1_Dzi,nARing,AATSC7m,ATS2v,ATS1v,ATS5p,SpMax_Dzp,GGI10,PEOE_VSA10,VE2_Dzm,Sv,SpAD_Dzi,PEOE_VSA7,VSA_EState8,MPC9,NumAliphaticRings,MPC4,ATSC2are,Xch-7d,ATSC0c,ETA_eta_FL,SpMAD_Dzp,AATSC7d,SlogP_VSA5,ATS3m,mZagreb2,ATSC0v,AATSC1Z,VE1_D,SlogP_VSA11,TopoPSA(NO),ATS4pe,MATS2c,ATSC0p,ATSC8d,GATS6se,C1SP2,nAHRing,ATSC1Z,nBondsD,ATS4m,ATS3v,AATSC0c,MATS4are,ATS1m,nFHRing,SIC4,MATS8i,ATS2m,MATS7Z,ATSC8Z,ATS4dv,Kappa1,VE1_DzZ,SpAbs_Dzi,ATS6d,EState_VSA6,ATS5are,ATS1i,Xp-0dv,MPC3,SpDiam_Dzse,VR1_Dzp,nBondsO,VR3_Dzse,VR3_A,MATS1d,AATSC7c,MATS8p,RotRatio,ATSC0d,VR2_Dzv,LogEE_Dzse,Xp-5dv,MDEC-33,n9FAHRing,ATS4s,ATS4se,AATSC1m,Chi4n,TIC3,FpDensityMorgan3,ATSC0i,Kier1,SsssN,SpMax_Dzare,ATS1are,SpAD_Dzp,MDEC-23,MATS2dv,SpMax_D,TIC1,ZMIC2,NumRotatableBonds,VR1_Dzpe,VE2_Dzare,Si,GATS8d,JGI9,GATS2d,PEOE_VSA6,SpAD_Dzv,ATSC1dv,WPol,AETA_beta_ns_d,CIC5,fr_benzene,JGI7,Chi4v,MATS1v,VSA_EState2,ETA_beta_ns,ATS2d,SlogP_VSA3,MATS1Z,MolLogP,fr_imide,AATSC8i,ATS3p,TMWC10,VAdjMat,VR2_Dzm,AATS5dv,GATS7se,LogEE_Dzare,Chi1n,SpDiam_Dzare,Chi3n,ATS7Z,VE1_Dzse,ATS0dv,SMR_VSA7,ATSC7pe,nAtom,ETA_eta_R,ATS6Z,AATSC7dv,nRing,VE1_Dzp,SssO,SIC2,GATS5d,Xp-1dv,AETA_dBeta,AATSC8dv,MATS4pe,nBondsS,ATS5dv,SpMAD_Dzm,AATSC7Z,SlogP_VSA10,ATSC1d,TIC2,ATSC7dv,ATS6are,SsCH3,Zagreb1,ZMIC5,nAromAtom,AATSC8p,MATS4s,SRW02,ATSC0Z,ATS8pe,Xpc-6d,NumValenceElectrons,MATS8dv,MATS1m,TMPC10,Xch-6dv,ETA_eta_RL,ATSC3dv,GGI4,NumHAcceptors,ATS4Z,n6Ring,ATS1p,VE3_Dzm,VE1_Dzv,GATS5pe,Xc-5d,CIC2,SM1_Dzm,ATSC0are,ATSC2d,C4SP3,SMR_VSA1,MATS5p,SZ,ATSC2Z,Xc-4d,CIC4,C2SP2,GGI7,Xpc-4dv,ATSC0dv,ATS4p,ATS0p,ATS2pe,ATSC7s,ATSC8dv,Xch-7dv,SMR_VSA5,VR3_Dzi,VE3_Dzv,AETA_eta_R,AATS5Z,MATS5i,MATS2d,PEOE_VSA11,CIC0,Ipc,AATSC3dv,SlogP_VSA6,AATSC4se,SMR_VSA9,HeavyAtomMolWt,ATS4d,Xp-5d,apol,AATSC2dv,Sm,ATS3d,AETA_eta,AATSC4are,ATS2Z,Chi0,fr_NH0,SlogP_VSA8,Radius,SpMAD_Dzare,Xp-3d,nBondsKS,nRot,AATS7s,ATS0pe,NumAromaticCarbocycles,ATSC3m,Xc-6dv,ATS0s,GATS3se,ExactMolWt,ATS5v,AATSC0s,ATSC2c,VR1_Dzare,NOCount,SpMAD_DzZ,TPSA,Xc-5dv,SpAbs_D,MID_O,SpDiam_Dzpe,SM1_DzZ,nHRing,VR1_Dzi,ATS1dv,AATS6s,ATSC7m,ATS3se,ATS8v,ATS6p,ATS5se,VE2_Dzv,VE2_Dzse,WPath,ATS8s,GATS3pe,ETA_beta,CIC1,VSA_EState6,FpDensityMorgan1,GATS3are,SpAbs_Dzpe,SpMAD_Dzse,ATSC0m,AATS4dv,GATS6are,nN,ATSC0s,ATS2s,bpol,GATS2are,VE2_Dzp,Xc-3d,VE2_DzZ,ATS2dv,SpDiam_Dzi,SpAbs_DzZ,ATSC4pe,PEOE_VSA13,MATS7s,VE3_D,SdO,VE1_A,GATS2pe,SLogP,ETA_dAlpha_B,Xpc-6dv,LogEE_Dzp,Chi2v,SpAbs_Dzare,ATS0se,NaasC,ATS0are,SaasC,AATSC5p,HybRatio,VR2_Dzse,GGI5,n5ARing,AATSC5i,VR1_A,ECIndex,nHeavyAtom,SpMAD_Dzi,VMcGowan,LogEE_Dzpe,ATS6v,MPC8,NssssC,AATSC2are,ATS1Z,AATSC0are,VR3_D,MDEC-12,GATS4c,MDEC-13,SpDiam_Dzp,LogEE_Dzm,ATS7i,Xpc-4d,SMR_VSA10,NdO,Chi1v,ATS6dv,ATS7pe,nFARing,GATS7s,MATS3m,Kappa3,PEOE_VSA8,ATSC7d,SIC0,PEOE_VSA9,AATSC2d,RNCG,AATSC8m,nH,NumHeteroatoms,SpAbs_Dzv,Spe,mZagreb1,ATSC1v,Kier3,ATS4i,VR3_DzZ,ATS6pe,ATS7v,AATSC3m,nBondsKD,LogEE_Dzi,SlogP_VSA1,MATS7pe,SpMAD_D,NsssN,GATS8dv,SpAD_Dzpe,EState_VSA4,n6aRing,GGI6,VE3_A,VR2_A,SpAD_DzZ,Xc-6d,n5HRing,CIC3,VE3_Dzse,ATS2are,ATS5Z,C1SP3,GATS7pe,Vabc,ATSC8v,Xpc-5dv,ETA_alpha,EState_VSA10,AMID_h,AATS0s,FractionCSP3,ATS4v,Xp-6d,ATS5i,ATS6s,GATS6pe,ZMIC4,ETA_dEpsilon_A,GATS8are,VR3_Dzv,VR3_Dzm,Xp-0d,ATS4are,AATS6m,ETA_shape_p,ATS7se,VSA_EState5,MATS2m,ETA_beta_ns_d,ETA_eta_F,BCUTdv-1l,ATS0m,GGI9,VE1_Dzm,PEOE_VSA3,MinAbsEStateIndex,GATS8se,NsCH3,AATSC8v,VR2_DzZ,AATSC8Z,TopoPSA,MATS8Z,SpAbs_Dzm,VE2_A,GATS7c,ETA_beta_s,ATSC4c,MW,Diameter,fr_amide,PEOE_VSA2,SpDiam_D,VE3_Dzi,ATS2p,ATSC4s,VR1_DzZ,VR2_Dzpe,GGI3,MID,LogEE_D,ATS3s,TIC4,ATSC2se,MID_N,MATS7m,MATS6se,Xpc-5d,SpDiam_Dzm,GGI1,BIC1,MATS1dv,VR3_Dzp,ZMIC3,ATS3are,ATS7are,AvgIpc,SpMax_Dzv,AATSC4c,TIC5,ATSC2pe,SpDiam_DzZ,SpMax_Dzi,LogEE_DzZ,nO,AATSC1d,AATSC0se,Xp-7d,ATS2i,nBondsM,ETA_eta_BR,MATS7d,VSA_EState1,nAromBond,ATS8are,ATSC8p,Xp-4dv,SpAbs_A,GATS8c,MID_h,piPC1,MATS8v,ATS6se,fs
81.89712900160018,51.51871926809137,1.3759070093702261,-0.06360953532185133,179.45,160.4097605054763,0.5755190372814099,358.19435000000004,0.19718452171839215,0.87552993317125,179.0675,152.4,17.01414818273727,21.184590375948677,248.45,302.860379703994,0.012830005981991683,2.0669345905172385,5615.6175807,42.87290604515658,10.033050577247064,0.9473725907600099,-184.08936624781512,11617.566780662368,5.693681251308294,0.4,219.68231770996528,0.2,8.346793450330853,9.698023778594887,2.35,-0.06960666568828881,0.5280805227742021,5.796085734577782,1061.2321140786485,-0.002545874205620816,0.1800459406498339,0.013893489954471056,0.36999603241061435,51.22356371317278,114.04395000000004,1.2179878048780488,0.005497779304441603,46.09238962736022,9.2,1.0474019289763457,4.3,0.21340702947845802,-0.09300954837437722,2.9906270942425053,0.2056810333988042,6530.632551398087,77.44410630585139,2.538450124198691,296.67595473469476,2.5369439160184797,1.134744173569529,0.24315434243935202,14.099999999999998,296.66071874075976,5.047021336876261,0.005590169943749474,252.39279835390946,377.349059825572,0.6663080680613881,0.8713266857448287,0.2,1.4489066473522396,0.8771933615840762,4588.0126303,3.0710647049517474,8.266656696841455,132.44544304614809,5.6958778832964825,15.945948906159483,5.902058837155136,5.048786479644802,2.55,12730.54991129631,-1.0123777739078583,0.002340900860605076,6.902922435918842,455.02777777777777,276.07192499999996,38.349999999999994,169.45972142805698,0.4,-0.026125118582328896,0.2,5.732070756286781e-06,529.6359,22.061796320097226,6223.315375099999,18.674987308836098,-3.149855685719593,3.444999588172309,-7.342976785727899,0.1856786033352154,-0.13992030250177612,0.2,0.007400879765395924,114.04395000000004,14.995948906159484,12.99421752996248,2.545384254750916,13.794072382000527,84.1,-0.48211422098692036,1.5879552920261943,265.96913580246917,5.926354179436803,62.10106941188093,5.926354179436803,0.17189512278168917,0.19343581398576992,168.54875939571272,3.033183534230805,2.5666666666666678,142.86860961942853,207.30425891227236,18.767882293762575,-0.8407392298402463,50.382721860302595,0.2,11.205869241114069,-3.5552820968567898,0.7802674029459057,1.073390648773492,149.45653461853712,1296.1,0.028429264347917777,35.46347407185629,2.2355288906416084,66.45,161.18300308180397,0.9500921831292336,68.3,25.15,41.76879999999999,1.8082056514427156,251.38533811580388,26.9,-0.20624295842025941,0.2,0.1971507116794421,20.313639733135652,1.0206372627273095,68.61186212482852,0.9799819461700956,0.7360807086273955,0.0019709463240346267,12784.86941807316,-0.15137754578485677,5.047948380529949,156.0958333333333,0.4,0.2,6.564771700356731,125.47527275574654,-0.2366618155315103,460.8955899999999,502.12242380000004,-0.05892954645381608,0.23597872340425533,5.73944570599643,6.400908440185912,-0.20638040681846131,125.4664232431826,6152.287480700001,61.260441772666766,0.2,0.2,150.5,3.0912648296976655,310.1,5.292928309437556,8.025,336.1333333333333,4.640166648501928,169.96853673924997,5.901186477717355,223.7,7.7321507563287435,-0.22586200314084762,0.18124278982097006,11.454509017384769,1.2472206824443932,251.3,0.19653145407671443,10.033050577247064,299.29067144338666,1.2270265463674526,632.9013396,2.545017720040806,1156.7,-0.0337535703104345,-0.12097717737704901,0.8618530978934954,2.274986143294837,72.8,9.176987256293897,12.99421752996248,28.45,0.9430837025149987,11.033560090702947,-0.14111435527229335,1818.1,-216.8102082814656,3.164891375469427,3.9828697694204744,34.968387234891814,0.03969527394842444,331.2041218,1.0387309420689654,0.14645613472268987,2.35,-0.007800148122938653,45.349999999999994,170.41833515965828,-79.39417419738405,0.0,0.7230347532153155,6.029685868892944,148.28385459619267,0.2,0.0012215747605859675,0.004836355220030685,0.2,-0.1375305997552019,0.6000000000000001,0.2,0.09313725490196077,3.9440215908039358,13268.968190098265,-0.10029282675356448,-0.21334937137363852,0.2,0.32332599374380244,20613.116274295928,15254.256542040976,166.41475690403044,149.17075796821587,0.10772472196714622,2.2998047333135623,0.19582780764784252,32.09966615102789,302.23913327582864,48.68423026522831,5.683256668871252,82.6,0.2,55.400000000000006,0.531834913079667,0.37939098367173035,0.3578549147482161,7.701289220524925,8.093684729625668,-0.08603635610287584,25.84065628792581,6721.307660599999,6.22152777777778,2821.0089215140297,1.0907239254045702,5.032380222253985,2.2998047333135623,9.322,516.648645,-0.028333205227834016,27.206035483567284,-2.2309247919143895,1.4924162615674295,2.3,0.2,45.99641854934601,1.35,6274.6540346,22213.191997310005,0.0067794000034821856,-0.2301318399119526,5095.274590849999,0.2,0.8957652746612607,-0.06042084043200463,6584.28393865,0.006977078385213148,-41.6035029726516,390.06666666666666,18.619836404668177,5.015322453295084,302.30516518001735,248.39999999999998,6.673003775307774,447.979,6105.412870665711,15.945948906159483,47.25,228.88595727562793,170.66214497160934,28.45,5.902635154383391,6.062522769957359,0.31897052206564075,-0.0003110203415448439,-0.06748254203565238,0.04438297872340426,25.801896551724138,5.7641630301251,148.28385459619267,2.4116648650388695,1.1432546760935955,0.2,295.7391975308642,637.1260128,4.908736178339893,2.3206070006132924,205.2477216009254,1.594969512195122,72.80696366044891,22.342295282933456,0.2062641411898805,151.3462869323549,266.3975,299.4392076518591,15.211403582472531,0.10322828715131672,188.67452991278594,135.2413538356446,41.99072045478326,1.55,168.47436729123348,0.19722493207232986,47.23071123327087,0.9328738151084011,0.005630850100902185,1.5252091176275253,41.5467125885126,286.0990538776508,33.34108436458655,39.199999999999996,0.0012195121951219514,0.2674975436936231,2.35,0.015828830560973416,3.3415120053812366,0.11439263954111438,5.674983263741507,23.55,262.0,0.0,0.13105176256018228,4.338910000000002,0.2,-0.10285923359094712,172.1813624117185,128.7381430303538,5.73939282286987,5.779392431127563,3.8569332645338834,0.9281493286224815,151.3462869323549,8.301035489436511,234.00624068893558,3.9264410496903936,1561.6999999999998,5.045837119099548,318.48765432098764,91.3977368913456,0.15755795054250843,43.8,49.5077698582719,1683.3,0.08624210671793303,2.55,5.0084761547253684,1.2284487158274093,0.7266787993856436,1.4219083638015313,10.749518245166657,0.30785060975609757,-0.05824302248571412,-0.226529594383933,25.999999999999996,346.7111111111111,7.691643546093317,0.055465684473607106,1.1374772549367125,8.48281673602854,172.14772160092534,9.33840303283862,469.2876,1.9622650620433357,133.6,23.978679083529713,14.099999999999998,-0.04832585066632964,-0.24125842865198316,3.9973217018410914,354.0886206896552,506.84534999999994,7.288551766424055,125.89999999999999,-0.019943483234335584,0.12676782380683954,647.45,0.07813168575191687,12.99421752996248,-32.875706764433865,1.5539444444444446,0.6000000000000001,1706.1,2.35,120.927875839,2.5384396169313983,5.021168450417421,1.0305870590294781,0.08240355533301819,1.48538282515465,0.7217766699635584,1.993326827586206,-7.0980318073721715,0.0,2.8651874643887383,-0.06935520685670388,31.216666666666665,-51.13137812128421,0.16793786053180504,0.5588574089962788,9.8,0.4756235827664399,2.4447877099096136,135.0071392081737,165.9444904508806,107.33457049194811,414.66053999999997,-0.3053934254497106,-4.053473172736748,0.08613559434676127,6.219660785997032,5.901642148466385,2.539622190949719,1.7435482472125354,20.90138286893705,0.036856624599673524,-0.1988956741042669,0.0,4.259497140258567,3.7950001729577894e+17,-0.4134085431854333,67.4748954770485,-0.002448039451434359,48.7692444664987,341.15915000000007,253.75,5.590970195915787,59.22400170000002,0.30836602141646097,29.82211306302556,283.3,0.6701575984390433,-0.006959537496158437,1741.1,19.370200996705684,0.2,0.0,7.699999999999999,9.896640112275668,9.38875589146875,33.05,1.55,2.612234058136605,257.711855,2.35,-370.395109397811,0.0,175.75737073235786,1.000458535801161,357.80788681629997,19959.29815203956,0.7459898750755312,0.034207121094737905,168.3662793875846,0.8,7.693164786018718,9.322,0.01874576239707849,377.3490598255719,1.1392661762666267,230.84987940224335,0.7214285714285714,0.2,168.38763199993747,321.7666666666667,2.9635998087289166,35.822384796537946,647.7677464000001,16859.126625615132,169.78881190600737,568.8720476,0.19606037967723333,0.1971013544059844,3955.55,266.0104938271605,1.005332005776648,39.075,2.302308536821239,17.01414818273727,0.8050813008130081,1.0016486320745748,299.0505998368295,9.576596892887578,1650.3474430846547,3.8854048533626004,1.376384410606685,0.2,38.17374581554602,214.99490740740737,32.6585983,1.1042948347712023,0.19551961381124897,1.938897468777587,0.1958299217878705,434.22222222222223,233.56563932364085,250.7743380368645,-0.5541122221499696,2.3628718917406024,-0.048681785835100896,2.541960210825704,5.468719122551628,4.611474147138647,0.9233275639205208,4.338910000000002,0.0014634146341463365,2.582402192225387,149.17075796821587,9.176987256293899,302.89895427152834,317.57986759999994,4.9,251.09470000000002,3.499976779654021,-0.04917147749260786,0.06333333333333332,5.701492411956967,0.8393055555555555,0.2,0.06073591424057156,228.52856231973772,802.75,26.9,9.79997994784617,296.7300000000001,149.45653461853712,20571.532992114702,76.85,0.0,0.0063768410750813815,1321.1999999999998,0.036552746789536246,5.909604084575611,10.768720194427452,1.2645834039307857,2.954954804951238,230.18117848773795,125.4664232431826,14498.220640290445,3.9744767953904763,11.170527832183778,0.4,10.749518245166657,322.6111111111111,555.93007,0.2,0.8028753551846797,-0.12150515377253357,4.748565734458225,22.000779171041362,-6.993711950059453,0.21093295019639458,3.362857851615511,-0.11484199593306249,0.08606136605185247,-2.4902757649661322,16.9,1.75,285.8900954975499,41.48607843137254,9.00798611111111,316.8062807099923,6.955782141142802,12825.967897513352,5.916861363699113,483.26530999999994,19726.196101469206,-4.730799193272507,8.399999999999999,151.0459079043219,1.9273545369301055,0.029575259024680386,12.011811595203367,0.2,1.019759687172188,299.04391347934467,22.121097614618677,2.35,0.555219954648526,2.4577162661971252,6.952882593288032,251.4009350171199,0.0,0.2,0.8265897217063733,2.544773132973221,401.02389999999997,1676.25,0.0,0.955061135937218,384.92277313058815,-248.4321600821803,2.419862740035653,14.0425,1.9178148736287288,0.10927047891905818,3.7823035211825093,0.041304347826086954,20501.22614035762,3.5204102318176576,11415.583016595965,253.61188271604937,1.3056406466330384,27.485513080369653,0.09130750177517401,0.794265276552107,5.914247076801844,5.916884546354625,19.370200996705684,503.6103999999999,73.93484514860391,0.15376917606420806,693.9992571999999,11.130136948209218,-0.09121797153095408,0.1,30.832782549435798,0.532448173307077,4587.5629989,0.13128395061728396,5.015272289578163,0.9799819461700956,0.7802674029459057,0.6688228013878262,0.95,-3.8178423487414426,5.779266006496531,-0.5565783214632042,9.322,-0.06619837794487345,250.75852390542596,0.18102702292228526,0.9253097693144064,15.524999999999999,-0.0757026339488376,357.8078868163005,15.399999999999999,0.4,1.9178148736287288,289.3585423467761,2.545193692948203,163.6537353479262,-8.609615127441975,170.41544871354247,5.698370824229384,1.603472222222222,54.12990697137693,188.67452991278594,295.97520576131683,218.2546698752963,0.22203091818787166,0.4508179029642115,0.008618583175910596,-0.1808221173163045,5.442556754327739,191.38698858324022,6.449999999999999,0.5276829699155605,0.2412953169685967,5.920151797334559,33.137171266745646,515.0547999999999,542.862,2.7185502338080574,142.86860961942853,-0.001263496178248732,230.3924142504044,0.5475366269693814,191.40128210856517,151.0459079043219,125.47527275574654,0.6000000000000001,0.18553022316638149,0.016939996673008318,2.509788923254832,9536.621718616587,19.349999999999998,0.5892960324106142,-0.14942471413955974,1.2284487158274093,14.099999999999998,495.63329999999996,-3.560319958980472,3.341512005381235,34.968387234891814,0.5434472274131512,3.7471851110743306,3.7727854533666383,-0.05437903429828714,592.5086004,27.4
